latitude_old,longitude_old,latitude,longitude,altitude_m,speed_mps,steeringAngleDegree,latitude_future,longitude_future
35.19382346,-97.43754927,35.19382171,-97.43755073,328.8388466,4.567289829,346.2999878,35.1938199,-97.437552
35.19382171,-97.43755073,35.19381989,-97.43755212,328.8420301,4.580795765,345.8999939,35.1938181,-97.437553
35.19381989,-97.43755212,35.19381808,-97.4375534,328.845953,4.587416649,345.1000061,35.1938162,-97.437555
35.19381808,-97.4375534,35.19381616,-97.43755466,328.8504253,4.592373371,343.7000122,35.1938142,-97.437556
35.19381616,-97.43755466,35.19381423,-97.4375558,328.8539826,4.603284836,342.1000061,35.1938122,-97.437557
35.19381423,-97.4375558,35.19381222,-97.43755686,328.8581463,4.609363079,340.7999878,35.1938102,-97.437558
35.19381222,-97.43755686,35.19381016,-97.43755783,328.8622696,4.618765831,339.7999878,35.1938081,-97.437559
35.19381016,-97.43755783,35.19380807,-97.43755869,328.8651394,4.626517773,339.6000061,35.193806,-97.437559
35.19380807,-97.43755869,35.19380598,-97.43755944,328.8684792,4.641802788,339.1000061,35.1938039,-97.43756
35.19380598,-97.43755944,35.19380387,-97.43756011,328.8721508,4.652323246,338.2999878,35.1938017,-97.437561
35.19380387,-97.43756011,35.19380171,-97.43756071,328.8754416,4.664494038,336.7000122,35.1937996,-97.437561
35.19380171,-97.43756071,35.19379957,-97.43756121,328.8784865,4.674232006,334.6000061,35.1937973,-97.437562
35.19379957,-97.43756121,35.19379734,-97.43756164,328.8816169,4.672106743,332.5,35.1937951,-97.437562
35.19379734,-97.43756164,35.19379512,-97.43756197,328.8846044,4.678637505,331.2999878,35.193792,-97.437562
35.19379512,-97.43756197,35.19379195,-97.43756204,328.8088999,4.689127445,330.2999878,35.1937906,-97.437562
35.19379195,-97.43756204,35.19379064,-97.43756215,328.8110598,4.695965767,330.1000061,35.1937884,-97.437562
35.19379064,-97.43756215,35.19378843,-97.43756224,328.8125926,4.700313568,329.7999878,35.1937862,-97.437562
35.19378843,-97.43756224,35.1937862,-97.43756226,328.8143763,4.701113224,329.7999878,35.1937838,-97.437562
35.1937862,-97.43756226,35.19378381,-97.43756219,328.8148999,4.704423904,329.6000061,35.1937816,-97.437562
35.19378381,-97.43756219,35.19378157,-97.43756203,328.8145837,4.711105347,329.2999878,35.1937793,-97.437562
35.19378157,-97.43756203,35.19377933,-97.43756181,328.8135528,4.723898888,328.7000122,35.193777,-97.437562
35.19377933,-97.43756181,35.19377699,-97.43756155,328.812599,4.733312607,328.2000122,35.1937748,-97.437561
35.19377699,-97.43756155,35.19377481,-97.43756127,328.8121095,4.736578465,327.6000061,35.1937723,-97.437561
35.19377481,-97.43756127,35.19377233,-97.43756084,328.811059,4.742066383,326.6000061,35.19377,-97.43756
35.19377233,-97.43756084,35.19377005,-97.43756031,328.810543,4.748251438,325.7000122,35.1937678,-97.43756
35.19377005,-97.43756031,35.19376776,-97.4375597,328.8100022,4.755608559,324.5,35.1937655,-97.437559
35.19376776,-97.4375597,35.19376549,-97.43755905,328.8110995,4.769457817,322.2999878,35.1937631,-97.437558
35.19376549,-97.43755905,35.19376314,-97.4375583,328.8135668,4.786959648,319.8999939,35.1937611,-97.437558
35.19376314,-97.4375583,35.19376106,-97.43755759,328.8161247,4.802568913,317.5,35.1937588,-97.437557
35.19376106,-97.43755759,35.1937588,-97.43755668,328.8181607,4.813908577,315.7999878,35.1937563,-97.437556
35.1937588,-97.43755668,35.19375633,-97.43755553,328.8197586,4.821546078,313.6000061,35.1937542,-97.437554
35.19375633,-97.43755553,35.19375417,-97.43755447,328.8217771,4.815360546,310.6000061,35.1937521,-97.437553
35.19375417,-97.43755447,35.19375206,-97.43755336,328.8245403,4.819121838,306.2999878,35.1937498,-97.437552
35.19375206,-97.43755336,35.19374975,-97.43755208,328.8287797,4.824983597,300.7999878,35.1937478,-97.43755
35.19374975,-97.43755208,35.19374776,-97.43755004,328.7524247,4.831065655,294,35.1937459,-97.437549
35.19374776,-97.43755004,35.19374592,-97.43754911,328.7581578,4.832962036,289.5,35.1937438,-97.437548
35.19374592,-97.43754911,35.19374375,-97.43754774,328.7645032,4.843576431,281.7999878,35.1937416,-97.437546
35.19374375,-97.43754774,35.19374157,-97.43754618,328.77072,4.842970371,278.1000061,35.1937395,-97.437545
35.19374157,-97.43754618,35.19373954,-97.43754482,328.7782087,4.838464737,274.7999878,35.1937375,-97.437543
35.19373954,-97.43754482,35.19373748,-97.43754343,328.7851839,4.840325356,269.5,35.1937354,-97.437542
35.19373748,-97.43754343,35.19373537,-97.43754208,328.7924697,4.839212894,266,35.1937332,-97.437541
35.19373537,-97.43754208,35.19373315,-97.43754063,328.8003106,4.834824085,261.7999878,35.1937311,-97.437539
35.19373315,-97.43754063,35.19373109,-97.43753917,328.8076127,4.830180645,258.1000061,35.1937289,-97.437538
35.19373109,-97.43753917,35.19372891,-97.43753754,328.8158273,4.830891609,254.1999969,35.1937268,-97.437536
35.19372891,-97.43753754,35.19372678,-97.4375359,328.8232237,4.824991703,251.1000061,35.1937247,-97.437534
35.19372678,-97.4375359,35.19372474,-97.43753412,328.8302338,4.819238186,247.6999969,35.1937228,-97.437532
35.19372474,-97.43753412,35.19372278,-97.43753224,328.8360647,4.814547539,244.5,35.1937209,-97.43753
35.19372278,-97.43753224,35.19372089,-97.43753024,328.841875,4.822062969,239.8000031,35.193719,-97.437528
35.19372089,-97.43753024,35.19371901,-97.43752826,328.8482915,4.828035831,232.8000031,35.1937171,-97.437526
35.19371901,-97.43752826,35.19371711,-97.43752624,328.8554013,4.821899414,225.5,35.1937152,-97.437524
35.19371711,-97.43752624,35.19371521,-97.43752416,328.8623953,4.822013855,216.3999939,35.1937134,-97.437522
35.19371521,-97.43752416,35.19371335,-97.43752203,328.8686719,4.819339275,207.5,35.1937115,-97.43752
35.19371335,-97.43752203,35.19371154,-97.4375199,328.8739455,4.812391281,193.5,35.1937097,-97.437518
35.19371154,-97.4375199,35.19370974,-97.43751772,328.8807084,4.807784557,176.1000061,35.1937157,-97.437519
35.19370974,-97.43751772,35.19371574,-97.43751884,328.6950558,4.821195602,149.8000031,35.1937145,-97.437517
35.19371574,-97.43751884,35.19371446,-97.43751706,328.7010233,4.822142124,139.5,35.1937128,-97.437515
35.19371446,-97.43751706,35.19371277,-97.43751455,328.7078979,4.822363377,122.5,35.1937113,-97.437512
35.19371277,-97.43751455,35.19371127,-97.43751235,328.7137225,4.831264496,102.0999985,35.1937097,-97.43751
35.19371127,-97.43751235,35.19370974,-97.43751013,328.7210047,4.835020542,91.80000305,35.1937083,-97.437508
35.19370974,-97.43751013,35.19370825,-97.4375081,328.7293912,4.827877998,74.19999695,35.1937065,-97.437506
35.19370825,-97.4375081,35.19370649,-97.43750566,328.7371862,4.817723274,53.29999924,35.1937048,-97.437503
35.19370649,-97.43750566,35.19370484,-97.43750344,328.7436029,4.806939602,36.20000076,35.1937032,-97.437501
35.19370484,-97.43750344,35.19370319,-97.43750126,328.7501595,4.803559303,18.89999962,35.1937015,-97.437499
35.19370319,-97.43750126,35.19370155,-97.43749913,328.7568186,4.810525894,-0.699999988,35.1936999,-97.437497
35.19370155,-97.43749913,35.19369986,-97.43749702,328.7644826,4.808980942,-12.19999981,35.1936981,-97.437495
35.19369986,-97.43749702,35.19369814,-97.43749497,328.7732189,4.805694103,-24.29999924,35.1936965,-97.437493
35.19369814,-97.43749497,35.19369649,-97.43749313,328.7817028,4.800757885,-33.40000153,35.1936947,-97.437491
35.19369649,-97.43749313,35.19369468,-97.43749117,328.7912049,4.798817635,-47.70000076,35.193693,-97.437489
35.19369468,-97.43749117,35.193693,-97.43748939,328.7977102,4.792955399,-59.70000076,35.1936911,-97.437487
35.193693,-97.43748939,35.19369107,-97.43748728,328.8060595,4.79345417,-72.40000153,35.1936893,-97.437485
35.19369107,-97.43748728,35.19368926,-97.43748527,328.81433,4.797611237,-85.19999695,35.1936875,-97.437483
35.19368926,-97.43748527,35.19368747,-97.43748333,328.8206991,4.799943924,-98.09999847,35.1936858,-97.437482
35.19368747,-97.43748333,35.19368583,-97.4374816,328.826578,4.798408031,-109.3000031,35.193684,-97.43748
35.19368583,-97.4374816,35.19368396,-97.43747966,328.8327789,4.793365002,-127,35.1936833,-97.43748
35.19368396,-97.43747966,35.19368328,-97.43748018,328.7735518,4.788795471,-141.8999939,35.1936815,-97.437478
35.19368328,-97.43748018,35.19368154,-97.43747837,328.7773904,4.783751488,-152.6000061,35.1936798,-97.437477
35.19368154,-97.43747837,35.19367977,-97.43747661,328.7804304,4.778537273,-164.3000031,35.193678,-97.437475
35.19367977,-97.43747661,35.19367795,-97.43747489,328.7828941,4.779219151,-175.1000061,35.1936761,-97.437473
35.19367795,-97.43747489,35.19367614,-97.43747328,328.7852859,4.786533833,-181.3000031,35.1936743,-97.437472
35.19367614,-97.43747328,35.19367432,-97.43747177,328.7868877,4.7935462,-186,35.1936724,-97.43747
35.19367432,-97.43747177,35.1936724,-97.43747025,328.7888645,4.799618721,-190.8000031,35.1936706,-97.437469
35.1936724,-97.43747025,35.19367063,-97.43746895,328.7913331,4.80251646,-196.3000031,35.1936686,-97.437468
35.19367063,-97.43746895,35.19366862,-97.43746754,328.7940448,4.801151276,-203.3000031,35.1936666,-97.437466
35.19366862,-97.43746754,35.19366664,-97.43746619,328.7970212,4.810884953,-211.3999939,35.1936647,-97.437465
35.19366664,-97.43746619,35.19366471,-97.43746495,328.8005294,4.826722145,-220.1000061,35.1936628,-97.437464
35.19366471,-97.43746495,35.1936628,-97.43746377,328.8047311,4.836504936,-227.8000031,35.1936608,-97.437463
35.1936628,-97.43746377,35.19366084,-97.43746263,328.8094206,4.846010685,-240.3999939,35.1936589,-97.437462
35.19366084,-97.43746263,35.19365886,-97.43746156,328.8128096,4.849192142,-250.8000031,35.1936569,-97.437461
35.19365886,-97.43746156,35.19365686,-97.43746057,328.8156681,4.850516319,-260.7000122,35.1936549,-97.43746
35.19365686,-97.43746057,35.19365489,-97.43745969,328.8187314,4.845623016,-270.6000061,35.1936528,-97.437459
35.19365489,-97.43745969,35.19365284,-97.43745891,328.8228304,4.84750843,-280.2000122,35.1936508,-97.437458
35.19365284,-97.43745891,35.19365083,-97.43745825,328.8271345,4.838609695,-287.7000122,35.1936489,-97.437458
35.19365083,-97.43745825,35.19364891,-97.43745772,328.8318933,4.826745987,-291.7000122,35.1936469,-97.437457
35.19364891,-97.43745772,35.19364688,-97.43745726,328.8377181,4.81979847,-294.3999939,35.1936438,-97.437459
35.19364688,-97.43745726,35.19364381,-97.4374589,328.8433303,4.828024864,-295.1000061,35.1936421,-97.437459
35.19364381,-97.4374589,35.19364207,-97.43745872,328.8500706,4.839055538,-295.6000061,35.19364,-97.437459
35.19364207,-97.43745872,35.19363998,-97.43745857,328.8572727,4.837145805,-297.2999878,35.1936381,-97.437459
35.19363998,-97.43745857,35.19363809,-97.43745851,328.8640725,4.838653088,-299.5,35.1936359,-97.437459
35.19363809,-97.43745851,35.1936359,-97.43745852,328.8733391,4.841987133,-302.6000061,35.1936339,-97.437459
35.1936359,-97.43745852,35.19363386,-97.43745862,328.8826825,4.840699196,-307.5,35.1936318,-97.437459
35.19363386,-97.43745862,35.1936318,-97.4374588,328.8915649,4.827589512,-313.7000122,35.1936298,-97.437459
35.1936318,-97.4374588,35.19362982,-97.43745906,328.8990652,4.81894207,-319.6000061,35.1936278,-97.437459
35.19362982,-97.43745906,35.19362785,-97.43745944,328.9065541,4.807729244,-323.6000061,35.1936259,-97.43746
35.19362785,-97.43745944,35.19362589,-97.43745992,328.9151771,4.793065071,-330.3999939,35.1936239,-97.437461
35.19362589,-97.43745992,35.19362394,-97.43746051,328.9240655,4.781094551,-336.7999878,35.193622,-97.437461
35.19362394,-97.43746051,35.19362202,-97.43746117,328.9329853,4.77680254,-342.1000061,35.1936201,-97.437462
35.19362202,-97.43746117,35.19362012,-97.43746194,328.9413297,4.765471935,-348.1000061,35.1936183,-97.437463
35.19362012,-97.43746194,35.19361832,-97.43746275,328.9488919,4.756645203,-351.5,35.1936165,-97.437464
35.19361832,-97.43746275,35.19361646,-97.43746373,328.9567872,4.748321056,-354.3999939,35.1936147,-97.437465
35.19361646,-97.43746373,35.19361473,-97.43746476,328.9658039,4.740723133,-356.2999878,35.193613,-97.437466
35.19361473,-97.43746476,35.19361299,-97.43746593,328.9752218,4.726770878,-357.3999939,35.1936114,-97.437467
35.19361299,-97.43746593,35.19361138,-97.43746713,328.984085,4.70935154,-358.2000122,35.1936098,-97.437468
35.19361138,-97.43746713,35.19360982,-97.43746841,328.9932715,4.697369576,-358.6000061,35.1936082,-97.43747
35.19360982,-97.43746841,35.19360821,-97.43746986,329.0030898,4.692912579,-359.5,35.1936045,-97.437474
35.19360821,-97.43746986,35.19360447,-97.43747378,328.8997473,4.683489799,-361,35.1936034,-97.437475
35.19360447,-97.43747378,35.19360339,-97.43747493,328.9051805,4.678703785,-361.7000122,35.193602,-97.437477
35.19360339,-97.43747493,35.19360197,-97.43747659,328.9127641,4.679691792,-362.8999939,35.1936006,-97.437478
35.19360197,-97.43747659,35.19360057,-97.43747834,328.9206753,4.674846172,-363.6000061,35.1935993,-97.43748
35.19360057,-97.43747834,35.19359925,-97.43748015,328.9275805,4.660821915,-364.2999878,35.193598,-97.437482
35.19359925,-97.43748015,35.19359796,-97.43748207,328.9347948,4.640935898,-365.2000122,35.1935968,-97.437484
35.19359796,-97.43748207,35.19359678,-97.43748397,328.9420022,4.630887032,-366,35.1935957,-97.437486
35.19359678,-97.43748397,35.19359566,-97.43748593,328.9500015,4.621161461,-366.5,35.1935947,-97.437488
35.19359566,-97.43748593,35.19359466,-97.4374878,328.9577137,4.608124733,-366.6000061,35.1935936,-97.43749
35.19359466,-97.4374878,35.1935936,-97.43748998,328.9660262,4.593315125,-366.6000061,35.1935927,-97.437492
35.1935936,-97.43748998,35.19359266,-97.4374921,328.9741417,4.593143463,-366.6000061,35.1935917,-97.437494
35.19359266,-97.4374921,35.19359175,-97.43749429,328.9823453,4.59224987,-366.6000061,35.1935909,-97.437496
35.19359175,-97.43749429,35.19359091,-97.43749648,328.99058,4.584405899,-366.6000061,35.1935902,-97.437499
35.19359091,-97.43749648,35.19359017,-97.43749863,328.9977679,4.575827599,-366.5,35.1935895,-97.437501
35.19359017,-97.43749863,35.1935895,-97.43750086,329.0050362,4.562626839,-366.5,35.1935889,-97.437503
35.1935895,-97.43750086,35.1935889,-97.43750307,329.0122261,4.551028728,-366.5,35.1935883,-97.437505
35.1935889,-97.43750307,35.19358834,-97.43750536,329.0197801,4.542303085,-366.5,35.1935878,-97.437508
35.19358834,-97.43750536,35.19358784,-97.43750764,329.0267444,4.533866405,-366.5,35.1935874,-97.43751
35.19358784,-97.43750764,35.19358738,-97.43750997,329.0336618,4.52700758,-366.5,35.193587,-97.437512
35.19358738,-97.43750997,35.193587,-97.43751228,329.0405111,4.52060461,-366.5,35.1935847,-97.437517
35.193587,-97.43751228,35.19358471,-97.43751687,328.8034021,4.508609295,-366.5,35.1935845,-97.437519
35.19358471,-97.43751687,35.19358453,-97.43751925,328.8084254,4.498405933,-366.5,35.1935844,-97.437522
35.19358453,-97.43751925,35.19358442,-97.4375218,328.8128904,4.488533497,-366.5,35.1935844,-97.437524
35.19358442,-97.4375218,35.19358438,-97.43752422,328.8173852,4.479789734,-366.5,35.1935844,-97.437527
35.19358438,-97.43752422,35.1935844,-97.43752662,328.8227945,4.475205421,-366.5,35.1935845,-97.437529
35.1935844,-97.43752662,35.1935845,-97.43752933,328.8303005,4.467774391,-366.5,35.1935847,-97.437532
35.1935845,-97.43752933,35.19358467,-97.43753188,328.8376234,4.457964897,-366.5,35.1935849,-97.437534
35.19358467,-97.43753188,35.19358491,-97.43753428,328.8445725,4.452112675,-366.5,35.1935852,-97.437537
35.19358491,-97.43753428,35.19358521,-97.43753673,328.8512608,4.446977139,-366.5,35.1935856,-97.437539
35.19358521,-97.43753673,35.1935856,-97.43753923,328.8579507,4.447501183,-366.5,35.193586,-97.437542
35.1935856,-97.43753923,35.19358604,-97.43754171,328.8638269,4.429423332,-366.5,35.1935866,-97.437544
35.19358604,-97.43754171,35.19358655,-97.43754415,328.8696407,4.413547993,-366.5,35.1935871,-97.437547
35.19358655,-97.43754415,35.19358713,-97.43754652,328.8753558,4.412255764,-366.5,35.1935878,-97.437549
35.19358713,-97.43754652,35.19358777,-97.43754885,328.880779,4.407633781,-366.5,35.1935885,-97.437551
35.19358777,-97.43754885,35.1935885,-97.43755131,328.8866324,4.409852505,-366.5,35.1935893,-97.437554
35.1935885,-97.43755131,35.1935893,-97.43755364,328.8925614,4.406832218,-366.5,35.1935902,-97.437556
35.1935893,-97.43755364,35.19359019,-97.43755601,328.8972594,4.407185555,-366.5,35.1935911,-97.437558
35.19359019,-97.43755601,35.19359105,-97.43755828,328.9023903,4.409008503,-366.5,35.193592,-97.437561
35.19359105,-97.43755828,35.19359201,-97.43756054,328.9078825,4.400308132,-366.5,35.193593,-97.437563
35.19359201,-97.43756054,35.19359297,-97.43756278,328.9146039,4.39447403,-366.6000061,35.193594,-97.437565
35.19359297,-97.43756278,35.193594,-97.43756461,328.7893909,4.398441315,-366.7000122,35.1935952,-97.437567
35.193594,-97.43756461,35.19359518,-97.43756676,328.7932553,4.397936344,-367,35.1935965,-97.437569
35.19359518,-97.43756676,35.19359648,-97.43756886,328.7967224,4.397039413,-367.5,35.1935977,-97.437571
35.19359648,-97.43756886,35.19359775,-97.43757083,328.8006169,4.395461559,-368.1000061,35.1935991,-97.437573
35.19359775,-97.43757083,35.19359906,-97.43757274,328.8047188,4.40104866,-368.5,35.1936004,-97.437575
35.19359906,-97.43757274,35.19360039,-97.43757456,328.8081896,4.403325558,-368.8999939,35.1936019,-97.437577
35.19360039,-97.43757456,35.19360193,-97.43757661,328.8126803,4.399867535,-369.2000122,35.1936034,-97.437578
35.19360193,-97.43757661,35.1936034,-97.43757843,328.8173031,4.398669243,-369.2000122,35.1936049,-97.43758
35.1936034,-97.43757843,35.19360488,-97.43758017,328.8219201,4.404040813,-369.2000122,35.1936063,-97.437582
35.19360488,-97.43758017,35.19360633,-97.43758176,328.8255543,4.406605244,-369.2000122,35.1936081,-97.437584
35.19360633,-97.43758176,35.1936081,-97.43758357,328.8293667,4.400657177,-369.2000122,35.1936097,-97.437585
35.1936081,-97.43758357,35.19360972,-97.43758512,328.8322806,4.398016453,-369.2000122,35.1936114,-97.437587
35.19360972,-97.43758512,35.19361142,-97.43758667,328.8350117,4.407506943,-369.2000122,35.1936132,-97.437588
35.19361142,-97.43758667,35.19361317,-97.43758812,328.8368274,4.412401676,-369.2000122,35.193615,-97.43759
35.19361317,-97.43758812,35.19361502,-97.43758954,328.8400248,4.42246294,-369.2999878,35.1936169,-97.437591
35.19361502,-97.43758954,35.19361688,-97.43759084,328.8436524,4.422846794,-369.2999878,35.1936188,-97.437592
35.19361688,-97.43759084,35.19361879,-97.43759207,328.8461785,4.431969166,-369.2999878,35.1936207,-97.437593
35.19361879,-97.43759207,35.19362071,-97.4375932,328.8464437,4.433467865,-369,35.1936227,-97.437594
35.19362071,-97.4375932,35.19362268,-97.43759426,328.8470691,4.430225372,-368.1000061,35.1936245,-97.437595
35.19362268,-97.43759426,35.19362451,-97.43759517,328.847237,4.42866993,-366.7999878,35.1936271,-97.437594
35.19362451,-97.43759517,35.19362706,-97.43759362,328.691877,4.438593864,-363.7999878,35.1936286,-97.437594
35.19362706,-97.43759362,35.19362856,-97.43759411,328.690957,4.443518639,-361.8999939,35.1936307,-97.437595
35.19362856,-97.43759411,35.1936307,-97.43759472,328.6894238,4.451578617,-357.3999939,35.1936328,-97.437595
35.1936307,-97.43759472,35.19363279,-97.43759522,328.6883627,4.456929684,-351.1000061,35.1936349,-97.437596
35.19363279,-97.43759522,35.19363492,-97.43759565,328.6877591,4.464424133,-343.1000061,35.1936371,-97.437596
35.19363492,-97.43759565,35.19363708,-97.43759601,328.6873096,4.474254131,-333.7999878,35.1936393,-97.437596
35.19363708,-97.43759601,35.19363931,-97.43759631,328.6870598,4.482347488,-324,35.1936414,-97.437597
35.19363931,-97.43759631,35.19364144,-97.43759654,328.6877264,4.488452435,-313.8999939,35.1936436,-97.437597
35.19364144,-97.43759654,35.19364365,-97.43759674,328.6881687,4.50743866,-301.6000061,35.1936458,-97.437597
35.19364365,-97.43759674,35.19364581,-97.43759689,328.6886225,4.521110535,-293.7000122,35.193648,-97.437597
35.19364581,-97.43759689,35.19364805,-97.43759699,328.6891962,4.531252861,-283.8999939,35.1936502,-97.437597
35.19364805,-97.43759699,35.19365025,-97.43759705,328.6894803,4.543037415,-273.8999939,35.1936524,-97.437597
35.19365025,-97.43759705,35.19365239,-97.43759706,328.6902126,4.548700809,-263.5,35.1936545,-97.437597
35.19365239,-97.43759706,35.19365453,-97.43759703,328.6906176,4.564324856,-252.6000061,35.1936568,-97.437597
35.19365453,-97.43759703,35.1936568,-97.43759696,328.6912127,4.58055687,-241.3999939,35.1936589,-97.437597
35.1936568,-97.43759696,35.19365891,-97.43759688,328.6924737,4.591137409,-230.3000031,35.1936612,-97.437597
35.19365891,-97.43759688,35.19366117,-97.43759675,328.6934989,4.592335224,-219.3000031,35.1936633,-97.437597
35.19366117,-97.43759675,35.19366334,-97.43759661,328.6938818,4.59949398,-208.8999939,35.1936656,-97.437596
35.19366334,-97.43759661,35.19366556,-97.43759643,328.6939652,4.616226196,-199.6999969,35.1936678,-97.437596
35.19366556,-97.43759643,35.19366783,-97.43759625,328.6930493,4.631553173,-190.8999939,35.1936707,-97.437596
35.19366783,-97.43759625,35.19367074,-97.43759607,328.6049496,4.654002666,-177.1000061,35.1936723,-97.437596
35.19367074,-97.43759607,35.19367229,-97.43759596,328.6045918,4.66061306,-170.1000061,35.1936747,-97.437596
35.19367229,-97.43759596,35.19367472,-97.43759572,328.6048049,4.686406612,-155.1000061,35.1936769,-97.437596
35.19367472,-97.43759572,35.19367689,-97.4375955,328.6048959,4.702874184,-145.3999939,35.1936792,-97.437595
35.19367689,-97.4375955,35.1936792,-97.43759525,328.60561,4.719560146,-133.6999969,35.1936813,-97.437595
35.1936792,-97.43759525,35.19368126,-97.43759503,328.6076416,4.729093075,-124.8000031,35.1936838,-97.437595
35.19368126,-97.43759503,35.19368382,-97.43759472,328.6095211,4.761654854,-110.3000031,35.1936861,-97.437594
35.19368382,-97.43759472,35.19368606,-97.43759442,328.6121448,4.782010555,-102.8000031,35.1936883,-97.437594
35.19368606,-97.43759442,35.19368834,-97.43759411,328.6127566,4.806938648,-94.90000153,35.1936906,-97.437594
35.19368834,-97.43759411,35.19369064,-97.43759377,328.6117666,4.825409412,-88.90000153,35.193693,-97.437593
35.19369064,-97.43759377,35.19369296,-97.43759343,328.6113921,4.849925518,-85,35.1936953,-97.437593
35.19369296,-97.43759343,35.19369528,-97.43759309,328.610186,4.879432678,-83.5,35.1936977,-97.437593
35.19369528,-97.43759309,35.19369767,-97.43759277,328.6098784,4.896452427,-83.80000305,35.1937,-97.437592
35.19369767,-97.43759277,35.19370002,-97.43759243,328.608964,4.913361549,-85,35.1937024,-97.437592
35.19370002,-97.43759243,35.19370244,-97.43759212,328.6080575,4.935086727,-86.59999847,35.1937048,-97.437592
35.19370244,-97.43759212,35.19370484,-97.43759188,328.6077034,4.957171917,-87.69999695,35.1937073,-97.437592
35.19370484,-97.43759188,35.19370726,-97.43759162,328.6089306,4.984754086,-88,35.1937096,-97.437591
35.19370726,-97.43759162,35.19370963,-97.43759131,328.6101301,5.006636143,-88,35.193712,-97.437591
35.19370963,-97.43759131,35.19371204,-97.43759092,328.6124426,5.030036449,-88,35.1937144,-97.43759
35.19371204,-97.43759092,35.19371442,-97.43759047,328.6155006,5.04161787,-88,35.1937141,-97.43759
35.19371442,-97.43759047,35.19371414,-97.43758961,328.5356062,5.054848194,-89.09999847,35.1937157,-97.437589
35.19371414,-97.43758961,35.19371571,-97.43758921,328.5374301,5.061675072,-90.59999847,35.193718,-97.437589
35.19371571,-97.43758921,35.19371801,-97.43758859,328.5393432,5.071936607,-92.40000153,35.1937203,-97.437588
35.19371801,-97.43758859,35.19372029,-97.43758795,328.5416045,5.090854645,-94.80000305,35.1937224,-97.437587
35.19372029,-97.43758795,35.1937224,-97.43758732,328.5445822,5.101180077,-97.09999847,35.1937249,-97.437587
35.1937224,-97.43758732,35.19372489,-97.43758654,328.5480498,5.106863022,-100.1999969,35.1937273,-97.437586
35.19372489,-97.43758654,35.1937273,-97.43758574,328.5506187,5.108781338,-102.9000015,35.1937296,-97.437585
35.1937273,-97.43758574,35.19372957,-97.43758499,328.5519052,5.115097046,-105,35.1937319,-97.437584
35.19372957,-97.43758499,35.19373188,-97.43758422,328.55327,5.125813007,-107.5999985,35.1937342,-97.437583
35.19373188,-97.43758422,35.19373419,-97.43758339,328.5540015,5.142074108,-110.5999985,35.1937363,-97.437583
35.19373419,-97.43758339,35.19373633,-97.43758256,328.555283,5.167199612,-113.8000031,35.1937389,-97.437582
35.19373633,-97.43758256,35.19373889,-97.43758155,328.5578562,5.188935757,-117.6999969,35.1937412,-97.437581
35.19373889,-97.43758155,35.1937412,-97.43758061,328.5599786,5.187999725,-121.6999969,35.1937435,-97.43758
35.1937412,-97.43758061,35.19374349,-97.43757961,328.5611765,5.190649986,-125.3000031,35.1937458,-97.437579
35.19374349,-97.43757961,35.19374577,-97.43757855,328.5610759,5.198594093,-129.3999939,35.1937481,-97.437577
35.19374577,-97.43757855,35.19374807,-97.43757745,328.5604284,5.216154575,-133.3999939,35.1937504,-97.437576
35.19374807,-97.43757745,35.19375043,-97.43757627,328.5601152,5.225288868,-135.5,35.1937526,-97.437575
35.19375043,-97.43757627,35.19375265,-97.43757511,328.5601352,5.244474411,-137.8000031,35.1937549,-97.437574
35.19375265,-97.43757511,35.19375493,-97.43757385,328.5606833,5.259794235,-139.1999969,35.1937572,-97.437573
35.19375493,-97.43757385,35.19375722,-97.43757253,328.5613192,5.271449566,-139.5,35.1937574,-97.437569
35.19375722,-97.43757253,35.19375741,-97.43756929,328.5276836,5.279479027,-139.6999969,35.1937594,-97.437568
35.19375741,-97.43756929,35.19375941,-97.437568,328.5299735,5.286640167,-139.6999969,35.1937615,-97.437567
35.19375941,-97.437568,35.19376152,-97.43756656,328.5327328,5.291710854,-139.6000061,35.1937637,-97.437565
35.19376152,-97.43756656,35.19376366,-97.43756507,328.5360591,5.298092365,-139.5,35.1937657,-97.437564
35.19376366,-97.43756507,35.19376575,-97.43756356,328.5391201,5.294707298,-139.3999939,35.1937679,-97.437562
35.19376575,-97.43756356,35.19376788,-97.43756195,328.5421278,5.295340061,-139.3999939,35.1937699,-97.43756
35.19376788,-97.43756195,35.19376994,-97.43756035,328.5437986,5.283274174,-140.6000061,35.193772,-97.437559
35.19376994,-97.43756035,35.19377201,-97.43755865,328.5453205,5.281914711,-142.1999969,35.193774,-97.437557
35.19377201,-97.43755865,35.19377398,-97.43755699,328.5474352,5.279868603,-147.5,35.193776,-97.437555
35.19377398,-97.43755699,35.19377597,-97.43755526,328.5501918,5.27674818,-151.8000031,35.193778,-97.437554
35.19377597,-97.43755526,35.19377797,-97.43755351,328.5536749,5.277667999,-157.6000061,35.1937799,-97.437552
35.19377797,-97.43755351,35.19377992,-97.43755174,328.5590001,5.268358231,-164.8000031,35.1937819,-97.43755
35.19377992,-97.43755174,35.19378193,-97.43754986,328.5637495,5.263991833,-170.5,35.1937839,-97.437548
35.19378193,-97.43754986,35.19378386,-97.43754797,328.5669501,5.249858856,-175.1999969,35.1937857,-97.437546
35.19378386,-97.43754797,35.1937857,-97.43754606,328.5681893,5.241222382,-178.1000061,35.1937875,-97.437544
