unix_ms,latitude,longitude,altitude_m,speed_mps,steeringAngleDegree
1.7636E+12,35.1930293,-97.43828145,327.0347999,4.465432644,-7.300000191
1.7636E+12,35.19303022,-97.43827488,326.9469097,4.491553307,19.70000076
1.7636E+12,35.19303009,-97.43827364,326.9468061,4.4964118,25.60000038
1.7636E+12,35.19302988,-97.4382715,326.946391,4.506410122,37.09999847
1.7636E+12,35.19302965,-97.43826916,326.9464425,4.516592503,50.79999924
1.7636E+12,35.19302943,-97.43826654,326.9473079,4.528437138,63.20000076
1.7636E+12,35.19302926,-97.43826401,326.9469709,4.546440601,74.5
1.7636E+12,35.19302914,-97.43826142,326.9467618,4.567798138,86.40000153
1.7636E+12,35.19302907,-97.43825882,326.9460185,4.577587128,95.40000153
1.7636E+12,35.19302904,-97.43825667,326.9453551,4.58773613,102.4000015
1.7636E+12,35.19302904,-97.43825394,326.9438699,4.600802422,110.5999985
1.7636E+12,35.19302908,-97.43825132,326.9420738,4.616317749,120.0999985
1.7636E+12,35.19302914,-97.43824907,326.9413996,4.628802776,126.4000015
1.7636E+12,35.19302926,-97.43824643,326.9406838,4.645012379,133.8999939
1.7636E+12,35.19302942,-97.43824377,326.9400625,4.659000874,142.3999939
1.7636E+12,35.19302958,-97.43824154,326.9397074,4.672950745,147.5
1.7636E+12,35.19302982,-97.43823888,326.9390148,4.694309711,153.3000031
1.7636E+12,35.1930301,-97.43823622,326.9387968,4.707369804,158.1999969
1.7636E+12,35.19303044,-97.43823356,326.9387721,4.721234798,162.1000061
1.7636E+12,35.19303075,-97.43823139,326.9389471,4.732767105,164.5
1.7636E+12,35.19303117,-97.43822878,326.9390113,4.750803947,166.8000031
1.7636E+12,35.19303163,-97.43822618,326.9396615,4.759740829,167
1.7636E+12,35.1930347,-97.43822257,326.81508,4.768817902,165.3000031
