OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.altitude [m],OSD.xSpeed [m/s],MPH to m/s,OSD.ySpeed [m/s],OSD.zSpeed [m/s],OSD.pitch,OSD.roll,OSD.yaw,OSD.hSpeed [m/s],RC.aileron,RC.elevator,RC.throttle,RC.rudder,OSD.vpsHeight [m],ft to m,HOME.heightLimit [ft],HOME.distance [ft],BATTERY.chargeLevel,BATTERY.voltage [V],BATTERY.current [A],WEATHER.windDirection,WEATHER.windSpeed [m/s],WEATHER.windStrength
64.5,35.18367855,-97.44555909,1139,0.300000497,,0.500000829,-0.200000332,19.9,2.4,27.2,0.58309573,1684,364,1190,1040,33.136484,,322.834656,91.535436,94,7.878,4.713,NW,2.0966176,Calm
64.6,35.18367865,-97.44555862,1140,0,,0.500000829,-0.200000332,18.7,9.3,28,0.500000829,1578,919,1318,1207,32.152232,,322.834656,91.535436,94,7.878,6.15,NW,2.0966176,Calm
64.7,35.18367841,-97.44555805,1140,-0.400000663,,0.500000829,-0.100000166,13.4,11.7,27.6,0.640313274,1024,1024,1291,1226,32.152232,,322.834656,91.535436,94,7.878,6.15,NW,2.0966176,Calm
64.8,35.18367756,-97.4455573,1140,-0.800001326,,0.70000116,-0.200000332,6.2,11.9,26.6,1.063015969,1024,1024,1024,1249,32.152232,,322.834656,90.551184,94,7.878,6.15,NW,2.0966176,Calm
64.9,35.18367672,-97.44555643,1140,-1.000001658,,0.900001492,-0.400000663,-2.4,3,26.5,1.345364198,1036,931,914,1140,32.152232,,322.834656,89.566932,94,7.878,6.15,NW,2.1994368,Calm
65,35.18367566,-97.44555527,1140,-1.000001658,,1.000001658,-0.300000497,-4.5,-7,27.5,1.41421551,1684,792,665,1024,33.136484,,322.834656,88.58268,94,7.878,6.15,NW,2.1994368,Calm
65.1,35.18367447,-97.44555433,1140,-1.000001658,,0.900001492,0,-2.5,-9.1,27.9,1.345364198,1249,600,466,1024,33.136484,,322.834656,87.598428,94,7.878,6.15,NW,2.1994368,Calm
65.2,35.18367353,-97.44555347,1140,-0.900001492,,0.800001326,0,-1.7,-3.8,28,1.204161249,1462,472,364,1024,33.136484,,322.834656,86.614176,94,7.878,6.15,NW,2.1994368,Calm
65.3,35.18367263,-97.4455526,1140,-0.900001492,,0.800001326,0.200000332,0,2.1,28.2,1.204161249,1405,364,364,1024,34.120736,,322.834656,85.629924,94,7.878,6.15,NW,2.1994368,Calm
65.4,35.18367167,-97.44555163,1140,-1.000001658,,0.900001492,0.600000995,5.5,0,27.7,1.345364198,1405,364,364,1024,33.136484,,322.834656,84.973756,94,7.878,6.15,NW,2.1994368,Calm
65.5,35.18367078,-97.44555072,1139,-1.100001823,,0.800001326,1.000001658,13.4,0.7,27.7,1.360149152,1426,364,506,1024,33.136484,,322.834656,83.989504,94,7.878,6.15,NW,2.1994368,Calm
65.6,35.18366958,-97.44554962,1139,-1.300002155,,0.800001326,1.200001989,15.6,0.6,27.7,1.526435962,1491,364,889,1024,31.16798,,322.834656,83.005252,94,7.886,4.977,NW,2.1994368,Calm
65.7,35.18366823,-97.44554882,1139,-1.600002652,,0.70000116,1.100001823,12.7,4.1,27.2,1.746427475,1506,364,961,1024,29.855644,,322.834656,81.692916,94,7.886,4.977,NW,2.1994368,Calm
65.8,35.18366671,-97.44554805,1138,-2.000003315,,0.800001326,0.70000116,11.2,3.5,27.6,2.154069393,1643,364,1024,1024,28.871392,,322.834656,80.052496,94,7.886,4.977,NW,2.0966176,Calm
65.9,35.18366484,-97.44554726,1138,-2.300003812,,0.800001326,0.300000497,10.9,-1.2,27.6,2.43516278,1684,407,1277,1024,27.88714,,322.834656,78.083992,94,7.886,4.977,NW,2.0966176,Calm
66,35.18366232,-97.44554631,1138,-2.500004144,,0.70000116,0.100000166,9.7,-1.9,27.8,2.596155295,1484,548,1182,1124,28.871392,,322.834656,75.787404,94,7.886,4.977,NW,2.0966176,Calm
66.1,35.18365973,-97.44554557,1138,-2.60000431,,0.600000995,0,8.2,1.9,28.2,2.668337056,1107,748,1024,1024,28.871392,,322.834656,73.162732,94,7.886,4.977,NW,2.0966176,Calm
66.2,35.18365737,-97.44554486,1138,-2.800004641,,0.600000995,-0.100000166,3.9,-0.3,27.9,2.863568812,791,887,1024,1024,28.871392,,322.834656,70.866144,94,7.886,4.977,NW,2.0966176,Calm
66.3,35.18365497,-97.44554413,1138,-2.800004641,,0.70000116,0,-0.4,-6,27.6,2.886178307,435,919,1024,1024,28.871392,,322.834656,68.569556,94,7.886,4.977,NW,2.0966176,Calm
66.4,35.18365267,-97.44554345,1138,-2.700004476,,0.600000995,0,-2.7,-9.5,27.7,2.765867773,364,918,1024,1024,28.871392,,322.834656,66.272968,94,7.886,4.977,NW,2.0966176,Calm
66.5,35.18364984,-97.44554279,1138,-2.60000431,,0.500000829,0,-3.1,-16.5,27.9,2.647644468,364,918,1024,1024,27.88714,,322.834656,63.648296,94,7.886,4.977,NW,2.1994368,Calm
66.6,35.18364782,-97.44554237,1138,-2.400003978,,0.300000497,0,-1.8,-20.6,27.7,2.418681309,364,899,1024,1024,27.88714,,322.834656,61.679792,94,7.843,4.977,NW,2.1994368,Calm
66.7,35.18364598,-97.44554227,1138,-2.100003481,,0,0,-1.5,-19.9,28.1,2.100003481,364,864,1024,1024,27.88714,,322.834656,59.711288,94,7.843,4.977,NW,2.1994368,Calm
66.8,35.18364399,-97.44554252,1138,-1.900003149,,-0.200000332,0,-2,-19.2,28.3,1.910500096,364,807,1024,1024,27.88714,,322.834656,57.742784,94,7.843,4.977,NW,2.1994368,Calm
66.9,35.18364239,-97.44554291,1138,-1.700002818,,-0.400000663,0,-2.4,-19.2,28.4,1.746427475,835,883,1024,1024,27.88714,,322.834656,55.77428,94,7.843,4.977,NW,2.1994368,Calm
67,35.18364089,-97.44554355,1138,-1.500002486,,-0.600000995,0,-1.8,-19.3,28.3,1.615552044,1024,1024,1190,1024,27.88714,,322.834656,53.805776,94,7.843,4.977,NW,2.2977856,Calm
67.1,35.18363988,-97.44554447,1138,-1.400002321,,-0.800001326,0,-1.1,-17,28.2,1.612454057,1024,1024,1032,1024,27.88714,,322.834656,52.49344,94,7.843,4.977,NW,2.2977856,Calm
67.2,35.18363872,-97.4455456,1138,-1.200001989,,-1.000001658,0,-2.5,-8.8,28.5,1.562052085,1024,1024,1024,364,28.871392,,322.834656,50.524936,94,7.843,4.977,NW,2.2977856,Calm
67.3,35.18363778,-97.44554675,1138,-1.100001823,,-1.000001658,0,-2.5,-4,28.1,1.486609168,1024,1024,1024,364,28.871392,,322.834656,49.2126,94,7.843,4.977,NW,2.2977856,Calm
67.4,35.1836368,-97.4455479,1138,-1.100001823,,-0.900001492,0,-6.1,-1.2,22.2,1.421269355,1024,1024,1024,364,28.871392,,322.834656,47.57218,94,7.843,4.977,NW,2.2977856,Calm
67.5,35.18363587,-97.4455488,1138,-1.000001658,,-0.800001326,0,-9.7,2.7,14.8,1.280626547,1024,1024,913,364,29.855644,,322.834656,46.259844,94,7.843,4.977,NW,2.2977856,Calm
67.6,35.18363486,-97.44554944,1138,-0.900001492,,-0.600000995,0,-9.9,4.6,7.3,1.081666925,1024,1024,923,364,28.871392,,322.834656,44.619424,94,7.843,5.526,NW,2.3961344,Calm
67.7,35.18363409,-97.44555002,1138,-0.800001326,,-0.400000663,0,-8.7,5.7,-0.2,0.894428244,1024,1024,932,364,28.871392,,322.834656,43.635172,94,7.843,5.526,NW,2.3961344,Calm
67.8,35.1836335,-97.44555036,1138,-0.70000116,,-0.300000497,0,-7.8,5.4,-7.8,0.761578238,1024,1024,937,364,28.871392,,322.834656,42.979004,94,7.843,5.526,NW,2.3961344,Calm
67.9,35.18363291,-97.4455504,1138,-0.600000995,,-0.100000166,0,-8,5.2,-15.2,0.608277046,1024,1024,937,364,28.871392,,322.834656,42.322836,94,7.843,5.526,NW,2.3961344,Calm
68,35.18363241,-97.4455505,1138,-0.500000829,,0,0,-7.5,4.6,-22.7,0.500000829,1024,1024,938,364,28.871392,,322.834656,41.666668,94,7.843,5.526,NW,2.3961344,Calm
68.1,35.18363203,-97.44555046,1138,-0.400000663,,0,0,-6.7,3.5,-30.3,0.400000663,1024,1024,938,364,28.871392,,322.834656,41.338584,94,7.843,5.526,NW,2.3961344,Calm
68.2,35.18363175,-97.44555039,1138,-0.300000497,,0,0,-6.4,2.4,-38.1,0.300000497,870,1346,1615,364,28.871392,,322.834656,41.0105,94,7.843,5.526,NW,2.4989536,Calm
68.3,35.18363164,-97.44555041,1138,-0.200000332,,0,0,-5.5,1.7,-45.6,0.200000332,870,1346,1615,364,29.855644,,322.834656,41.0105,94,7.843,5.526,NW,2.4989536,Calm
68.4,35.1836314,-97.44555046,1138,-0.200000332,,0,-0.200000332,-5.1,1.3,-53.1,0.200000332,983,1428,1641,364,29.855644,,322.834656,40.682416,94,7.843,5.526,NW,2.4989536,Calm
68.5,35.18363126,-97.44555044,1138,-0.200000332,,0,-0.600000995,-7.8,2.6,-60.9,0.200000332,1005,1433,1642,364,31.16798,,322.834656,40.682416,94,7.843,5.526,NW,2.4989536,Calm
68.6,35.18363114,-97.44555049,1139,-0.100000166,,-0.100000166,-0.900001492,-10,3.2,-68.8,0.141421551,1024,1024,1024,911,31.16798,,322.834656,40.354332,94,7.867,5.919,NW,2.4989536,Calm
68.7,35.18363105,-97.44555078,1139,0,,-0.200000332,-1.200001989,-8.9,3.1,-72.9,0.200000332,1024,814,863,930,33.136484,,322.834656,40.354332,94,7.867,5.919,NW,2.2977856,Calm
68.8,35.18363102,-97.44555124,1139,-0.100000166,,-0.300000497,-0.900001492,-6.7,2.6,-70.3,0.316228049,904,364,364,996,34.120736,,322.834656,40.026248,94,7.867,5.919,NW,2.2977856,Calm
68.9,35.18363095,-97.44555162,1140,-0.100000166,,-0.300000497,-0.500000829,1.4,4.6,-69.3,0.316228049,954,364,364,852,34.120736,,322.834656,39.698164,94,7.867,5.919,NW,2.2977856,Calm
69,35.18363085,-97.44555197,1140,-0.100000166,,-0.200000332,-0.200000332,12.7,4.8,-69.3,0.223606726,1024,364,364,835,35.433072,,322.834656,39.37008,94,7.867,5.919,NW,2.3961344,Calm
69.1,35.18363061,-97.44555225,1140,-0.100000166,,0,0.100000166,19.3,3.6,-69.8,0.100000166,1024,364,364,859,34.120736,,322.834656,39.041996,94,7.867,5.919,NW,2.3961344,Calm
69.2,35.18363044,-97.445552,1140,-0.200000332,,0.100000166,0.400000663,20.1,3,-70.2,0.223606726,1024,364,364,864,34.120736,,322.834656,39.041996,94,7.867,5.919,NW,2.3961344,Calm
69.3,35.18363014,-97.44555168,1139,-0.300000497,,0.400000663,0.800001326,17.5,0.8,-70.6,0.500000829,1024,364,364,865,32.152232,,322.834656,38.713912,94,7.867,5.919,NW,2.3961344,Calm
69.4,35.18362971,-97.4455511,1139,-0.500000829,,0.600000995,0.900001492,22.3,2.7,-71,0.781025819,994,854,1109,861,31.16798,,322.834656,38.713912,94,7.867,5.919,NW,2.4989536,Calm
69.5,35.18362906,-97.44554989,1139,-0.600000995,,1.000001658,0.900001492,16.8,4.8,-70.3,1.166191907,1024,1024,1413,812,29.855644,,322.834656,38.713912,94,7.867,5.919,NW,2.4989536,Calm
69.6,35.18362828,-97.44554827,1139,-0.70000116,,1.300002155,0.70000116,4.2,5.7,-71.6,1.476484606,1024,1024,1236,1024,28.871392,,322.834656,39.041996,94,7.867,5.919,NW,2.4989536,Calm
69.7,35.18362769,-97.4455469,1138,-0.70000116,,1.500002486,0.300000497,-4.7,6.6,-73.5,1.65529703,793,1024,1024,1024,28.871392,,322.834656,39.37008,94,7.867,5.919,NW,2.4989536,Calm
69.8,35.18362709,-97.44554519,1138,-0.600000995,,1.400002321,0,-6.5,7,-73.3,1.523156923,526,1024,1024,1024,29.855644,,322.834656,40.026248,94,7.842,5.919,NW,2.5973024,Calm
69.9,35.18362645,-97.44554346,1138,-0.500000829,,1.300002155,0.100000166,-4.9,4.8,-72.8,1.39284074,406,1024,1353,840,29.855644,,322.834656,40.682416,94,7.842,5.919,NW,2.5973024,Calm
70,35.18362602,-97.4455419,1138,-0.500000829,,1.300002155,0,-4.1,-1.4,-72.8,1.39284074,406,914,1514,970,29.855644,,322.834656,41.338584,94,7.842,5.919,NW,2.5973024,Calm
70.1,35.18362554,-97.44554059,1138,-0.600000995,,1.200001989,-0.100000166,-3.6,-8.4,-73.3,1.34164259,478,959,1549,973,29.855644,,322.834656,41.994752,94,7.842,5.919,NW,2.6956512,Calm
70.2,35.18362486,-97.44553923,1138,-0.900001492,,1.100001823,-0.400000663,-3.3,-11.9,-73.3,1.421269355,447,980,1614,925,31.16798,,322.834656,42.65092,94,7.842,5.919,NW,2.6956512,Calm
70.3,35.18362383,-97.44553787,1139,-1.200001989,,1.000001658,-0.800001326,-4.2,-9.3,-72.8,1.562052085,396,980,1599,929,31.16798,,322.834656,42.979004,94,7.842,5.919,NW,2.6956512,Calm
70.4,35.18362254,-97.44553688,1139,-1.400002321,,0.900001492,-1.200001989,-4.3,-6,-72.9,1.66433439,780,928,1024,1024,33.136484,,322.834656,42.979004,94,7.842,5.919,NW,2.7984704,Calm
70.5,35.18362099,-97.44553583,1139,-1.600002652,,0.800001326,-1.500002486,-4.7,-6.5,-73.2,1.788856935,1024,947,1024,1024,34.120736,,322.834656,42.65092,94,7.842,5.919,NW,2.7984704,Calm
70.6,35.18361963,-97.44553506,1140,-1.700002818,,0.70000116,-1.300002155,-5.4,-2.9,-73.2,1.838480611,1024,968,560,1024,36.417324,,322.834656,42.65092,93,7.842,5.98,NW,2.7984704,Calm
70.7,35.18361811,-97.44553439,1140,-1.700002818,,0.70000116,-0.900001492,-5.1,3.1,-73.3,1.838480611,1064,613,364,1016,37.401576,,322.834656,42.322836,93,7.842,5.98,NW,2.8968192,Calm
70.8,35.18361647,-97.44553355,1141,-1.600002652,,0.600000995,-0.600000995,-4.7,5,-73.6,1.708803247,1024,471,364,981,37.401576,,322.834656,42.322836,93,7.842,5.98,NW,2.8968192,Calm
70.9,35.18361512,-97.44553286,1141,-1.600002652,,0.600000995,-0.200000332,-1.4,4.9,-73.5,1.708803247,1024,859,364,1010,38.713912,,322.834656,42.322836,93,7.842,5.98,NW,2.8968192,Calm
71,35.18361381,-97.44553217,1141,-1.600002652,,0.70000116,0,4.9,4.7,-73.2,1.746427475,1024,1024,543,1024,38.713912,,322.834656,42.65092,93,7.842,5.98,NW,2.9996384,Calm
71.1,35.18361232,-97.44553114,1141,-1.600002652,,0.800001326,0.400000663,4.2,4.6,-73.2,1.788856935,1024,1024,1024,1024,37.401576,,322.834656,42.979004,93,7.842,5.98,NW,2.9996384,Calm
71.2,35.18361082,-97.44553006,1140,-1.600002652,,0.900001492,0.600000995,-0.7,4.1,-73.3,1.835758584,1024,1024,1024,1024,36.417324,,322.834656,43.635172,93,7.842,5.98,NW,2.9996384,Calm
71.3,35.18360948,-97.44552906,1140,-1.500002486,,0.900001492,0.500000829,-3.2,3.6,-73.6,1.749288084,1024,1024,1024,1024,36.417324,,322.834656,44.29134,93,7.842,5.98,NW,2.9996384,Calm
71.4,35.18360811,-97.44552801,1140,-1.500002486,,0.900001492,0.100000166,-9.2,7.8,-74.4,1.749288084,1024,1024,887,1024,36.417324,,322.834656,44.947508,93,7.842,5.98,NW,2.9996384,Calm
71.5,35.18360699,-97.44552705,1140,-1.300002155,,0.800001326,0.100000166,-13.4,12.5,-74.9,1.526435962,1024,1024,867,1024,35.433072,,322.834656,45.93176,93,7.842,5.98,NW,3.0979872,Calm
71.6,35.18360582,-97.44552629,1140,-1.000001658,,0.600000995,0,-14.4,13.8,-75.3,1.166191907,826,1327,1024,1024,35.433072,,322.834656,46.259844,93,7.919,5.98,NW,3.0979872,Calm
71.7,35.18360509,-97.44552569,1140,-0.800001326,,0.500000829,0,-13.1,12.3,-75.2,0.943399241,1024,1663,1024,1024,34.120736,,322.834656,46.916012,93,7.919,5.98,NW,3.0979872,Calm
71.8,35.18360455,-97.44552524,1140,-0.600000995,,0.300000497,0,-10.6,8.9,-74.7,0.670821071,1024,1684,1024,1024,34.120736,,322.834656,47.244096,93,7.919,5.98,NW,3.196336,Calm
71.9,35.18360416,-97.44552496,1140,-0.400000663,,0.200000332,0,-12,5.8,-74.4,0.447213899,1024,1684,1024,1024,34.120736,,322.834656,47.57218,93,7.919,5.98,NW,3.196336,Calm
72,35.18360377,-97.44552474,1140,-0.400000663,,0.100000166,0,-16,4.6,-74.4,0.412310804,1024,1684,1024,1024,34.120736,,322.834656,47.900264,93,7.919,5.98,NW,3.196336,Calm
72.1,35.18360344,-97.44552472,1140,-0.300000497,,0,0,-16.9,4.9,-74.4,0.300000497,1020,1684,1024,1024,34.120736,,322.834656,47.900264,93,7.919,5.98,NW,3.196336,Calm
72.2,35.18360321,-97.44552493,1140,-0.200000332,,-0.200000332,0,-15,5.1,-74.3,0.282843102,1024,1684,1024,1024,34.120736,,322.834656,47.57218,93,7.919,5.98,NW,3.2991552,Calm
72.3,35.18360306,-97.44552539,1140,-0.100000166,,-0.400000663,0,-13.8,5.6,-74.2,0.412310804,1023,1684,1024,1024,34.120736,,322.834656,47.244096,93,7.919,5.98,NW,3.2991552,Calm
72.4,35.18360296,-97.44552596,1140,0,,-0.500000829,0,-14.5,5.1,-74.1,0.500000829,1023,1684,1024,1024,34.120736,,322.834656,46.587928,93,7.919,5.98,NW,3.2991552,Calm
72.5,35.18360293,-97.44552685,1140,0,,-0.70000116,0,-15.9,4.9,-74,0.70000116,1024,1684,629,1024,34.120736,,322.834656,45.603676,93,7.919,5.98,NW,3.2991552,Calm
72.6,35.18360299,-97.44552771,1140,0,,-0.900001492,0,-17,3.9,-74.1,0.900001492,1024,1684,629,1024,34.120736,,322.834656,44.947508,93,7.919,4.84,NW,3.2991552,Calm
72.7,35.18360313,-97.44552897,1140,0.100000166,,-1.000001658,0,-18.4,3.6,-74.1,1.004988836,1024,1684,656,1024,34.120736,,322.834656,43.635172,93,7.919,4.84,NW,3.2991552,Calm
72.8,35.18360331,-97.44553035,1140,0.200000332,,-1.200001989,0.100000166,-19.6,3.2,-74,1.216554092,1024,1684,575,1024,34.120736,,322.834656,42.322836,93,7.919,4.84,NW,3.397504,Calm
72.9,35.18360353,-97.44553185,1140,0.200000332,,-1.400002321,0.200000332,-19.6,3,-73.9,1.41421551,1024,1684,968,1024,33.136484,,322.834656,40.682416,93,7.919,4.84,NW,3.397504,Calm
73,35.18360379,-97.44553345,1140,0.300000497,,-1.600002652,0.300000497,-19.2,2.5,-73.9,1.627884537,1024,1684,1270,1024,33.136484,,322.834656,39.37008,93,7.919,4.84,NW,3.397504,Calm
73.1,35.18360415,-97.44553562,1140,0.400000663,,-1.900003149,0.100000166,-18,2.2,-73.8,1.941651631,1024,1684,1471,1024,33.136484,,322.834656,37.073492,93,7.919,4.84,NW,3.397504,Calm
73.2,35.18360456,-97.44553805,1140,0.400000663,,-2.200003647,0,-18.8,2.9,-74,2.236071281,1024,1613,1333,1024,33.136484,,322.834656,34.776904,93,7.919,4.84,NW,3.397504,Calm
73.3,35.18360504,-97.44554054,1140,0.500000829,,-2.400003978,-0.300000497,-19,3.1,-74.2,2.451533832,1024,1024,466,1024,33.136484,,322.834656,32.480316,93,7.919,4.84,NW,3.397504,Calm
73.4,35.18360563,-97.44554347,1140,0.600000995,,-2.700004476,-0.400000663,-17.6,2.8,-74,2.765867773,1024,1024,364,1024,34.120736,,322.834656,29.52756,93,7.919,4.84,NW,3.397504,Calm
73.5,35.18360627,-97.44554652,1140,0.600000995,,-2.700004476,-0.100000166,-8.3,3,-73.6,2.765867773,1024,1024,364,1024,34.120736,,322.834656,26.902888,93,7.919,4.84,NW,3.397504,Calm
73.6,35.183607,-97.4455498,1140,0.600000995,,-2.700004476,0.100000166,-1.9,3.9,-73.3,2.765867773,1024,1024,364,1024,34.120736,,322.834656,23.622048,93,7.897,5.458,NW,3.4958528,Calm
73.7,35.18360762,-97.4455528,1140,0.600000995,,-2.60000431,0.500000829,3.6,4,-73.2,2.668337056,1024,1024,364,1024,34.120736,,322.834656,20.997376,93,7.897,5.458,NW,3.4958528,Calm
73.8,35.18360815,-97.44555561,1140,0.600000995,,-2.500004144,0.800001326,14.9,3.9,-73.2,2.570995884,1024,1024,364,1024,34.120736,,322.834656,18.700788,93,7.897,5.458,NW,3.397504,Calm
73.9,35.18360868,-97.4455581,1139,0.600000995,,-2.200003647,1.100001823,17.8,3,-73.3,2.280354616,1024,1024,364,1024,33.136484,,322.834656,16.732284,93,7.897,5.458,NW,3.397504,Calm
74,35.18360922,-97.44556025,1139,0.500000829,,-2.000003315,1.300002155,20.1,2.4,-73,2.061555806,1024,1024,364,1024,32.152232,,322.834656,15.091864,93,7.897,5.458,NW,3.397504,Calm
74.1,35.18360967,-97.44556227,1138,0.400000663,,-1.600002652,1.400002321,21.7,1,-72.8,1.649244555,1024,1024,389,1024,29.855644,,322.834656,13.779528,93,7.897,5.458,NW,3.2991552,Calm
74.2,35.18360999,-97.4455635,1138,0.200000332,,-1.100001823,1.400002321,20.3,0.3,-72.9,1.118035417,1024,1024,364,1024,28.871392,,322.834656,12.795276,93,7.897,5.458,NW,3.2991552,Calm
74.3,35.18361016,-97.44556443,1138,0.100000166,,-0.800001326,1.400002321,15.9,1.7,-73.2,0.806226805,1024,1024,364,1024,26.902888,,322.834656,12.467192,93,7.897,5.458,NW,3.2991552,Calm
74.4,35.18361013,-97.44556509,1137,0,,-0.500000829,1.300002155,10.4,4.7,-73.4,0.500000829,1024,1299,364,1024,25.590552,,322.834656,11.811024,93,7.897,5.458,NW,3.196336,Calm
74.5,35.18361014,-97.44556539,1137,0,,-0.200000332,1.200001989,5.8,5.7,-73,0.200000332,1110,1660,364,1024,25.590552,,322.834656,11.811024,93,7.897,5.458,NW,3.196336,Calm
74.6,35.18361013,-97.44556556,1136,0,,-0.100000166,1.100001823,2.2,5.3,-73.1,0.100000166,1024,1684,364,1024,24.6063,,322.834656,11.48294,93,7.885,5.458,NW,3.196336,Calm
74.7,35.18360999,-97.44556571,1136,0,,0,1.100001823,-3.4,4.5,-73.7,0,1024,1684,364,1024,24.6063,,322.834656,11.154856,93,7.885,5.458,NW,3.196336,Calm
74.8,35.18360996,-97.44556576,1136,0,,0,1.000001658,-7.2,3.9,-73.8,0,1024,1684,715,1024,23.622048,,322.834656,11.154856,93,7.885,5.458,NW,3.196336,Calm
74.9,35.18361001,-97.44556588,1135,0,,-0.100000166,0.900001492,-8.2,3,-73.7,0.100000166,1024,1684,1024,1024,22.309712,,322.834656,11.154856,93,7.885,5.458,NW,3.196336,Calm
75,35.18360995,-97.44556614,1135,0.100000166,,-0.200000332,0.600000995,-7.7,2.5,-73.8,0.223606726,1024,1684,1024,1020,21.32546,,322.834656,11.154856,93,7.885,5.458,NW,3.196336,Calm
75.1,35.18361003,-97.44556649,1135,0.100000166,,-0.300000497,0.200000332,-8,2.9,-73.8,0.316228049,1024,1684,1469,1024,21.32546,,322.834656,10.826772,93,7.885,5.458,NW,3.196336,Calm
75.2,35.18361013,-97.44556697,1135,0.100000166,,-0.400000663,0.100000166,-8.9,3.1,-73.8,0.412310804,1024,1684,1572,1021,21.32546,,322.834656,10.498688,93,7.885,5.232,NW,3.196336,Calm
75.3,35.18361028,-97.44556751,1135,0.100000166,,-0.500000829,-0.100000166,-10.2,3.2,-74,0.509902765,1024,1684,1604,1018,21.32546,,322.834656,10.498688,93,7.885,5.232,NW,3.196336,Calm
75.4,35.18361044,-97.44556822,1135,0.200000332,,-0.70000116,-0.500000829,-12.2,3,-74.1,0.728011793,1024,1684,1547,1024,22.309712,,322.834656,10.170604,93,7.885,5.232,NW,3.196336,Calm
75.5,35.18361067,-97.44556917,1135,0.200000332,,-0.900001492,-0.800001326,-13.8,3.1,-74,0.921955626,1024,1590,1080,1024,22.309712,,322.834656,10.170604,93,7.885,5.232,NW,3.196336,Calm
75.6,35.18361094,-97.44557045,1135,0.300000497,,-1.100001823,-1.100001823,-15.5,3.8,-73.9,1.140177308,1024,1024,364,1024,24.6063,,322.834656,9.84252,93,7.885,5.232,NW,3.196336,Calm
75.7,35.18361121,-97.44557157,1136,0.300000497,,-1.200001989,-0.900001492,-14.8,5.1,-73.8,1.236933305,780,612,364,1024,24.6063,,322.834656,9.84252,93,7.885,5.232,NW,3.196336,Calm
75.8,35.18361157,-97.44557301,1136,0.400000663,,-1.300002155,-0.500000829,-5.7,4.1,-73.4,1.360149152,364,847,364,1024,25.590552,,322.834656,10.170604,93,7.885,5.232,NW,3.2991552,Calm
75.9,35.18361202,-97.44557467,1136,0.400000663,,-1.300002155,-0.200000332,0.7,0.8,-73.3,1.360149152,364,1009,364,1024,25.590552,,322.834656,10.498688,93,7.885,5.232,NW,3.2991552,Calm
76,35.18361245,-97.44557594,1136,0.300000497,,-1.200001989,0,1.1,-7.7,-73.6,1.236933305,387,1024,364,1028,26.902888,,322.834656,11.48294,93,7.885,5.232,NW,3.2991552,Calm
76.1,35.18361265,-97.44557734,1136,0.100000166,,-1.200001989,0.200000332,0.5,-15.5,-73.9,1.204161249,1684,880,681,999,25.590552,,322.834656,11.811024,93,7.885,5.232,NW,3.2991552,Calm
76.2,35.18361259,-97.4455786,1136,-0.100000166,,-1.200001989,0.300000497,0.7,-15.2,-74,1.204161249,1684,526,1024,1024,25.590552,,322.834656,12.139108,93,7.901,5.232,NW,3.2991552,Calm
76.3,35.18361222,-97.44557969,1136,-0.400000663,,-1.100001823,0.600000995,0,-2.5,-73.2,1.170471868,1684,533,1024,1024,24.6063,,322.834656,12.139108,93,7.901,5.232,NW,3.196336,Calm
76.4,35.18361185,-97.44558085,1136,-0.400000663,,-1.000001658,0.400000663,2,10,-72.7,1.077034696,1684,399,1024,1024,24.6063,,322.834656,12.467192,93,7.901,5.232,NW,3.196336,Calm
76.5,35.18361147,-97.4455821,1136,-0.200000332,,-0.800001326,0.100000166,2.8,16.7,-72.8,0.824622054,1684,364,921,1070,23.622048,,322.834656,12.795276,93,7.901,5.232,NW,3.196336,Calm
76.6,35.18361135,-97.4455828,1136,0,,-0.600000995,0,2.9,17.2,-73.3,0.600000995,1684,364,520,1055,23.622048,,322.834656,13.12336,93,7.901,5.232,NW,3.196336,Calm
76.7,35.18361141,-97.4455833,1136,0.100000166,,-0.400000663,0,6.1,15.3,-73,0.412310804,1684,364,364,1024,23.622048,,322.834656,13.451444,93,7.901,5.232,NW,3.196336,Calm
76.8,35.18361184,-97.44558353,1136,0.300000497,,-0.100000166,0,7.1,13.5,-73,0.316228049,1684,364,364,1053,23.622048,,322.834656,14.107612,93,7.901,5.232,NW,3.196336,Calm
76.9,35.18361221,-97.44558359,1136,0.400000663,,0,0.200000332,0.3,7.9,-74,0.400000663,1684,364,364,1150,23.622048,,322.834656,14.435696,93,7.901,5.232,NW,3.196336,Calm
77,35.18361258,-97.44558356,1135,0.400000663,,0,0.500000829,-0.6,6.6,-73.6,0.400000663,1684,720,673,1161,23.622048,,322.834656,14.76378,93,7.901,5.232,NW,3.196336,Calm
77.1,35.183613,-97.44558327,1135,0.400000663,,0.100000166,0.600000995,2.6,6.2,-72.8,0.412310804,1684,606,885,1024,22.309712,,322.834656,15.091864,93,7.901,5.232,NW,3.196336,Calm
77.2,35.18361342,-97.44558305,1135,0.400000663,,0.200000332,0.400000663,3.5,7.8,-72.5,0.447213899,1684,364,1024,1024,22.309712,,322.834656,15.091864,93,7.901,4.906,NW,3.196336,Calm
77.3,35.18361381,-97.44558266,1135,0.500000829,,0.400000663,0.200000332,1.3,13.1,-72.7,0.640313274,1684,364,1024,1024,22.309712,,322.834656,15.419948,93,7.901,4.906,NW,3.196336,Calm
