OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.altitude [m],Convert MPH to m/s,OSD.xSpeed [m/s],OSD.ySpeed [m/s],OSD.zSpeed [m/s],OSD.roll,OSD.pitch,OSD.yaw,OSD.hSpeed [m/s],RC.aileron,RC.elevator,RC.throttle,RC.rudder,Convert ft to m,OSD.vpsHeight [m],HOME.distance [m],BATTERY.chargeLevel,BATTERY.voltage [V],BATTERY.current [A],WEATHER.windDirection,WEATHER.windSpeed [m/s],WEATHER.windStrength
56.2,32.82491833,-95.30351778,472,,1.900003149,9.500015747,2.000003315,-6.5,-31.2,74.3,9.688152978,1024,1684,1024,781,,188.320216,3089.238944,89,7.724,5.065,N,3.2991552,Calm
56.3,32.82492035,-95.30350719,471,,2.200003647,9.90001641,1.500002486,-4.5,-32.5,72.1,10.14151546,1024,1684,1023,484,,188.320216,3100.3938,89,7.724,5.065,N,3.2991552,Calm
56.4,32.82492233,-95.30349688,470,,2.400003978,10.20001691,1.100001823,-14.8,-29.1,74.7,10.47856664,1024,1684,798,402,,162.40158,3110.892488,89,7.724,5.065,N,3.2991552,Calm
56.5,32.82492471,-95.30348579,470,,2.800004641,10.30001707,0.70000116,-25,-21.1,75.1,10.67381717,1024,1684,498,581,,162.40158,3122.375428,89,7.724,5.065,N,3.2991552,Calm
56.6,32.8249277,-95.30347472,470,,3.400005636,10.20001691,0.200000332,-29.9,-18.5,70.2,10.75176172,1024,1684,364,702,,162.40158,3133.858368,89,7.724,5.065,N,3.2991552,Calm
56.7,32.82493089,-95.30346516,470,,3.900006465,9.90001641,0.200000332,-30.9,-20.5,63.6,10.64050598,1024,1684,364,769,,162.40158,3144.028972,89,7.724,7.653,N,3.2991552,Calm
56.8,32.82493481,-95.30345414,470,,4.400007293,9.600015913,0.200000332,-29.7,-21.8,57.4,10.56032042,1024,1684,364,1024,,174.212604,3155.511912,89,7.724,7.653,N,3.2991552,Calm
56.9,32.82493931,-95.30344394,469,,4.900008122,9.20001525,0.300000497,-27.9,-24.3,54.3,10.42354808,1024,1684,364,1220,,161.417328,3166.338684,89,7.724,7.653,N,3.2991552,Calm
57,32.82494375,-95.30343486,469,,5.100008454,8.900014753,0.600000995,-22.2,-30.5,52.6,10.25769669,1024,1684,477,1504,,161.417328,3176.181204,89,7.724,7.653,N,3.2991552,Calm
57.1,32.8249485,-95.30342567,469,,5.300008785,8.600014255,1.100001823,-18.3,-31.8,49.7,10.10199668,1024,1684,771,1684,,160.104992,3186.351808,89,7.724,7.653,N,3.2991552,Calm
57.2,32.8249532,-95.30341713,469,,5.500009117,8.400013924,1.400002321,0,-35.2,44.3,10.0404348,1024,1684,914,1684,,159.12074,3195.53816,89,7.724,7.653,N,3.2991552,Calm
57.3,32.82495817,-95.30340816,468,,5.600009283,8.300013758,1.800002984,19,-23.3,40.3,10.01250866,1024,1684,983,1684,,151.574808,3205.38068,89,7.724,7.653,N,3.2991552,Calm
57.4,32.82496323,-95.30339907,468,,5.300008785,8.800014587,1.200001989,29,-11.2,50.2,10.27279636,1024,1684,1028,1536,,157.152236,3215.551284,89,7.724,7.653,N,3.2991552,Calm
57.5,32.82496764,-95.30338781,467,,4.600007625,9.20001525,0.600000995,32.6,-9,60.2,10.2859295,1024,1684,1161,1024,,157.152236,3227.362308,89,7.724,7.653,N,3.196336,Calm
57.6,32.82497127,-95.3033777,467,,3.800006299,9.400015581,0.300000497,32.3,-10,67.8,10.13905004,1024,1684,1099,1024,,155.8399,3238.18908,89,7.724,7.653,N,3.196336,Calm
57.7,32.82497339,-95.30336833,467,,3.000004973,9.500015747,0,24.5,-20.8,74.7,9.962445546,1024,1684,1127,872,,159.12074,3247.703516,89,7.724,7.653,N,3.196336,Calm
57.8,32.82497595,-95.30335677,467,,2.500004144,9.700016079,0,15.6,-28.5,79,10.01700186,1024,1684,1127,872,,158.136488,3259.842624,89,7.724,7.653,N,3.0979872,Calm
57.9,32.82497749,-95.30334689,467,,2.100003481,9.90001641,0,16.1,-30.5,79.5,10.12029314,1024,1684,1107,364,,165.68242,3270.013228,89,7.724,7.653,N,3.0979872,Calm
58,32.82497903,-95.30333596,467,,1.700002818,10.30001707,-0.300000497,-1,-28.2,87.1,10.4393657,1024,1684,999,438,,177.493444,3281.168084,89,7.724,7.653,N,3.0979872,Calm
58.1,32.82498042,-95.30332473,468,,1.700002818,10.5000174,-0.600000995,-17,-18.8,89.1,10.63674638,1024,1684,364,1024,,169.947512,3292.32294,89,7.724,7.653,N,3.0979872,Calm
58.2,32.82498195,-95.30331414,468,,1.900003149,10.40001724,-0.600000995,-28.1,-14.7,79.3,10.57215044,1024,1684,364,1024,,174.212604,3303.149712,89,7.683,7.653,N,3.0979872,Calm
58.3,32.8249837,-95.30330311,468,,2.200003647,10.10001674,-0.200000332,-27.5,-21.3,71.5,10.33684423,1024,1684,364,1024,,171.916016,3314.632652,89,7.683,7.653,N,2.7984704,Calm
58.4,32.824986,-95.30329232,468,,2.500004144,9.90001641,0.100000166,-24.2,-27.2,67.3,10.21079549,1024,1684,364,1024,,173.228352,3325.787508,89,7.683,7.653,N,2.7984704,Calm
58.5,32.82498846,-95.30328176,468,,2.900004807,9.800016244,0.200000332,-24.5,-26.5,66.1,10.22009482,1024,1684,364,1024,,163.385832,3336.61428,89,7.683,7.653,N,2.7984704,Calm
58.6,32.82499189,-95.30327055,468,,3.30000547,9.600015913,0.400000663,-22.6,-28.9,65.4,10.15137136,1024,1684,364,1024,,163.385832,3348.425304,89,7.683,7.653,N,2.8968192,Calm
58.7,32.82499475,-95.3032616,468,,3.500005802,9.400015581,0.900001492,-20.6,-30.8,64.9,10.03046983,1024,1684,364,1024,,163.385832,3357.93974,89,7.683,7.756,N,2.8968192,Calm
58.8,32.82499789,-95.30325213,467,,3.700006133,9.300015416,1.300002155,-19.3,-31.9,64.9,10.00901236,1024,1684,364,1024,,164.370084,3367.78226,89,7.683,7.756,N,2.8968192,Calm
58.9,32.82500139,-95.3032423,467,,3.900006465,9.100015084,1.600002652,-16.7,-32.3,64.2,9.900521118,1024,1684,364,810,,161.417328,3378.280948,89,7.683,7.756,N,2.8968192,Calm
59,32.82500532,-95.30323164,466,,4.100006796,9.000014918,2.000003315,-15.5,-32.3,63.7,9.889910177,1024,1684,364,722,,159.12074,3389.763888,89,7.683,7.756,N,2.9996384,Calm
59.1,32.82500913,-95.30322201,465,,4.300007128,8.900014753,2.400003978,-18.9,-30.2,64.3,9.884347211,1024,1684,364,687,,158.136488,3399.934492,89,7.683,7.756,N,2.9996384,Calm
59.2,32.82501269,-95.30321297,464,,4.500007459,8.800014587,2.700004476,-22,-28.1,63.9,9.883841162,1024,1684,364,706,,152.55906,3409.448928,89,7.683,7.756,N,2.9996384,Calm
59.3,32.82501743,-95.30320212,463,,4.700007791,8.700014421,3.100005139,-23.9,-26.7,61.7,9.88839337,1024,1684,364,1024,,148.293968,3421.259952,89,7.683,7.756,N,2.9996384,Calm
59.4,32.82502155,-95.30319338,462,,4.900008122,8.50001409,3.400005636,-19.8,-30,59.2,9.811234266,1024,1684,364,1024,,149.606304,3430.774388,89,7.683,7.756,N,2.9996384,Calm
59.5,32.82502578,-95.30318519,461,,5.100008454,8.400013924,3.800006299,-14.7,-31.9,55.7,9.827019696,1024,1684,364,1024,,146.325464,3439.632656,89,7.683,7.756,N,3.0979872,Calm
59.6,32.82503075,-95.30317536,459,,5.20000862,8.200013592,4.200006962,-15.2,-31.5,54.7,9.709804914,1024,1684,364,944,,148.293968,3450.459428,89,7.683,7.756,N,3.0979872,Calm
59.7,32.82503501,-95.30316741,457,,5.300008785,8.100013427,4.500007459,-15.3,-30.9,54.6,9.679891679,1024,1684,617,630,,145.013128,3458.989612,89,7.84,7.756,N,3.0979872,Calm
59.8,32.82504057,-95.30315793,455,,5.600009283,8.000013261,4.600007625,-17.8,-27.7,53.5,9.765260673,1024,1684,1023,443,,144.028876,3469.816384,89,7.84,7.756,N,3.0979872,Calm
59.9,32.82504601,-95.30314953,454,,6.200010277,7.900013095,4.100006796,-25.5,-23.9,53.7,10.04242637,1024,1684,1042,364,,143.044624,3479.002736,89,7.84,7.756,N,3.0979872,Calm
60,32.82505161,-95.30314173,452,,6.900011437,7.500012432,3.600005967,-28.9,-18.3,50.3,10.19118921,1024,1684,1159,364,,133.202104,3487.861004,89,7.84,7.756,N,3.0979872,Calm
60.1,32.82505741,-95.30313472,451,,7.500012432,7.000011603,3.100005139,-28.6,-17.7,44.2,10.25915896,1024,1684,1342,364,,125.656172,3496.063104,89,7.84,7.756,N,3.0979872,Calm
60.2,32.82506622,-95.30312598,449,,8.000013261,6.400010609,2.60000431,-28.5,-16.8,35.4,10.24501551,1024,1684,1358,756,,125.656172,3506.561792,89,7.84,7.756,N,3.196336,Calm
60.3,32.82507258,-95.30312049,449,,8.50001409,5.700009448,2.100003481,-28.1,-15.4,26,10.23427314,1024,1684,1358,756,,127.95276,3513.451556,89,7.84,7.756,N,3.196336,Calm
60.4,32.82508083,-95.30311475,448,,8.800014587,4.900008122,1.600002652,-27.4,-18,17.2,10.07225556,1024,1684,1024,1024,,120.406828,3520.669404,89,7.84,7.756,N,3.196336,Calm
60.5,32.82509,-95.30310981,448,,9.20001525,4.100006796,1.200001989,-24,-25.6,12,10.07225556,1024,1684,1024,1024,,122.703416,3527.559168,89,7.84,7.756,N,3.196336,Calm
60.6,32.8250985,-95.30310596,448,,9.600015913,3.30000547,0.900001492,-22.3,-28.2,9.8,10.15137136,1024,1684,1024,1024,,124.67192,3533.46468,89,7.84,7.756,N,3.196336,Calm
60.7,32.82510663,-95.30310332,447,,10.00001658,2.500004144,0.500000829,-22.7,-26.9,8.6,10.30778082,1024,1684,1304,1208,,131.2336,3537.729772,88,7.84,3.594,N,3.196336,Calm
60.8,32.82511693,-95.30310086,447,,10.30001707,1.800002984,0.200000332,-20.8,-27.7,7.6,10.45611584,1024,1684,1413,1568,,119.422576,3542.651032,88,7.84,3.594,N,3.196336,Calm
60.9,32.82512662,-95.3030996,447,,10.70001774,1.200001989,-0.100000166,-5.1,-30.8,2.5,10.76709698,1024,1684,1598,1447,,120.406828,3545.931872,88,7.84,3.594,N,3.196336,Calm
61,32.82513593,-95.30309855,447,,11.00001823,1.000001658,-0.400000663,15,-24.4,-3.6,11.04537894,1024,1684,1665,1394,,124.67192,3549.212712,88,7.84,3.594,N,3.196336,Calm
61.1,32.82514601,-95.30309729,447,,11.1000184,1.300002155,-0.800001326,23.7,-20.3,4,11.17588511,1024,1684,1684,1402,,137.467196,3552.821636,88,7.84,3.594,N,3.196336,Calm
61.2,32.82515726,-95.30309485,448,,11.1000184,1.900003149,-1.400002321,27.7,-18,11.2,11.26145706,1024,1684,1684,1428,,142.060372,3558.07098,88,7.66,3.594,N,3.196336,Calm
61.3,32.82516575,-95.30309198,448,,10.90001807,2.700004476,-1.900003149,31.3,-13.5,14.8,11.22944408,1024,1684,1684,1389,,149.606304,3562.99224,88,7.66,3.594,N,3.196336,Calm
61.4,32.8251765,-95.30308796,449,,10.5000174,3.600005967,-2.400003978,33.2,-11.5,18.2,11.1000184,1024,1684,1684,1383,,139.763784,3569.55392,88,7.66,3.594,N,3.2991552,Calm
61.5,32.82518429,-95.30308327,450,,10.00001658,4.400007293,-2.900004807,32.9,-12.6,22.6,10.92521816,1024,1684,1684,1398,,138.779532,3576.1156,88,7.66,3.594,N,3.2991552,Calm
61.6,32.82519394,-95.30307739,451,,9.500015747,5.20000862,-3.30000547,32.2,-13.4,26.4,10.83006838,1024,1684,1684,1460,,145.013128,3584.3177,88,7.66,3.594,N,3.2991552,Calm
61.7,32.82520186,-95.3030705,452,,8.900014753,5.90000978,-3.800006299,32.7,-12.5,29.6,10.67803231,1024,1684,1684,1459,,148.293968,3593.175968,88,7.66,9.589,N,3.2991552,Calm
61.8,32.82520863,-95.30306417,453,,8.300013758,6.60001094,-4.200006962,33.8,-9.5,33.7,10.60426177,1024,1684,1684,1434,,163.385832,3601.049984,88,7.66,9.589,N,3.2991552,Calm
61.9,32.82521473,-95.30305718,454,,7.500012432,7.300011653,-4.700007791,33.2,-6.8,38.8,10.46615278,1024,1684,1464,1208,,169.947512,3609.580168,88,7.66,9.589,N,3.2991552,Calm
62,32.82522124,-95.3030483,456,,6.700011106,7.800012929,-4.900008122,24.5,-8.7,42.9,10.28252619,1024,1684,799,1040,,164.370084,3620.078856,88,7.66,9.589,N,3.2991552,Calm
62.1,32.82522653,-95.30304009,458,,6.200010277,7.900013095,-4.700007791,6.7,-20,47.8,10.04242637,1024,1684,413,1024,,166.666672,3629.593292,88,7.66,9.589,N,3.2991552,Calm
62.2,32.8252331,-95.30303004,459,,6.000009946,7.700012764,-4.00000663,-7.4,-35.7,54.9,9.761675859,1024,1684,364,1024,,173.228352,3641.076232,88,7.66,9.589,N,3.2991552,Calm
62.3,32.82523857,-95.30302256,461,,6.000009946,7.700012764,-3.30000547,-5,-38.6,54.5,9.761675859,1024,1684,552,1024,,175.196856,3649.9345,88,7.66,9.589,N,3.2991552,Calm
62.4,32.82524357,-95.30301457,462,,6.100010111,7.800012929,-3.000004973,-0.2,-37,52.4,9.902036137,1024,1684,1024,1024,,195.866148,3659.120852,88,7.66,9.589,N,3.2991552,Calm
62.5,32.82524926,-95.30300729,463,,6.100010111,8.000013261,-2.60000431,1.4,-36,52.9,10.06033434,1024,1684,1024,1024,,176.509192,3667.651036,88,7.66,9.589,N,3.2991552,Calm
62.6,32.82525516,-95.30299835,465,,6.100010111,8.100013427,-2.200003647,0.9,-35.2,53.5,10.14003621,1024,1684,1024,1024,,176.509192,3678.149724,88,7.66,9.589,N,3.2991552,Calm
62.7,32.82526045,-95.30298994,466,,6.100010111,8.300013758,-2.000003315,0,-34.8,53,10.30050211,1024,1684,961,1421,,176.509192,3687.66416,88,7.634,9.589,N,3.2991552,Calm
62.8,32.82526659,-95.30297976,466,,6.100010111,8.50001409,-1.600002652,-1.5,-35.2,53.7,10.46233059,1024,1684,1006,1627,,176.509192,3699.475184,88,7.634,9.589,N,3.2991552,Calm
62.9,32.82527224,-95.3029706,467,,6.100010111,8.50001409,-1.300002155,11,-31.9,50.6,10.46233059,1024,1684,1004,1663,,176.509192,3709.973872,88,7.634,9.589,N,3.2991552,Calm
63,32.82527748,-95.30296176,467,,6.000009946,8.700014421,-1.100001823,27.2,-19.2,49.7,10.56836624,1024,1684,1004,1663,,176.509192,3720.144476,88,7.634,9.589,N,3.2991552,Calm
63.1,32.82528183,-95.30295354,467,,5.600009283,9.000014918,-1.000001658,33.3,-12.8,56,10.60001757,1024,1684,985,1639,,176.509192,3729.330828,88,7.634,9.589,N,3.2991552,Calm
63.2,32.82528785,-95.30294133,468,,5.100008454,9.100015084,-0.70000116,34.4,-12.4,63.7,10.43169941,1024,1684,973,1189,,176.509192,3743.110356,88,7.634,9.589,N,3.2991552,Calm
63.3,32.82529129,-95.30293289,468,,4.500007459,9.20001525,-0.400000663,33,-14.8,71.2,10.24159878,1024,1684,583,897,,176.509192,3752.296708,88,7.634,9.589,N,3.2991552,Calm
63.4,32.82529525,-95.3029224,468,,4.00000663,9.300015416,-0.100000166,31.1,-16.8,79.8,10.12375099,1024,1684,583,897,,175.196856,3763.451564,88,7.634,9.589,N,3.2991552,Calm
63.5,32.82529875,-95.30291198,468,,3.500005802,9.400015581,0.100000166,24.7,-24.2,85,10.03046983,1024,1684,454,771,,175.196856,3774.60642,88,7.634,9.589,N,3.2991552,Calm
63.6,32.82530171,-95.302902,468,,3.200005304,9.300015416,0.600000995,20.1,-30.8,88.6,9.835157165,1024,1684,484,763,,175.196856,3785.433192,88,7.634,9.589,N,3.2991552,Calm
63.7,32.825304,-95.30289296,467,,2.800004641,9.300015416,1.100001823,17.9,-30.8,90,9.71237897,1024,1684,593,878,,175.196856,3794.947628,88,7.634,7.57,N,3.2991552,Calm
63.8,32.82530645,-95.30288242,467,,2.400003978,9.400015581,1.400002321,19.8,-29.6,88.2,9.701561943,1024,1684,919,1024,,170.931764,3805.7744,88,7.634,7.57,N,3.2991552,Calm
63.9,32.82530821,-95.30287325,466,,2.000003315,9.500015747,1.700002818,21.9,-27.5,86.3,9.708259943,1024,1684,1024,1024,,170.931764,3815.288836,88,7.634,7.57,N,3.2991552,Calm
64,32.82531009,-95.30286076,466,,1.500002486,9.800016244,1.500002486,21.4,-24.5,86.6,9.914147345,1024,1684,1024,1024,,163.385832,3828.084112,88,7.634,7.57,N,3.2991552,Calm
64.1,32.82531094,-95.3028511,465,,0.800001326,10.10001674,0.900001492,17.8,-26.2,87.5,10.13165019,1024,1684,1024,743,,163.385832,3837.598548,88,7.634,7.57,N,3.2991552,Calm
64.2,32.82531124,-95.30284057,465,,0.300000497,10.40001724,0.600000995,11.1,-30.5,87.8,10.40434325,1024,1684,1024,364,,163.385832,3848.097236,88,7.698,7.57,N,3.2991552,Calm
64.3,32.82531132,-95.30282918,465,,0,10.8000179,0.300000497,-9.1,-29.1,93.7,10.8000179,1024,1684,1024,364,,168.96326,3859.252092,88,7.698,7.57,N,3.2991552,Calm
64.4,32.82531126,-95.30281605,465,,0.200000332,11.00001823,0.100000166,-25.2,-18.1,93.4,11.0018359,1024,1684,1024,364,,176.509192,3872.047368,88,7.698,7.57,N,3.2991552,Calm
64.5,32.82531191,-95.30280393,465,,0.70000116,11.00001823,0,-32.5,-13.9,84.7,11.02226831,1024,1684,1024,364,,178.477696,3884.186476,88,7.698,7.57,N,3.2991552,Calm
64.6,32.82531274,-95.30279387,465,,1.300002155,10.8000179,0,-33.9,-13,75.3,10.87797721,1024,1684,1024,364,,174.212604,3894.028996,88,7.698,7.57,N,3.2991552,Calm
64.7,32.82531484,-95.3027804,465,,2.000003315,10.5000174,-0.100000166,-32.4,-14.3,66.5,10.68879659,1024,1684,1024,364,,174.212604,3907.808524,88,7.698,7.312,N,3.2991552,Calm
64.8,32.82531683,-95.30277042,465,,2.500004144,10.20001691,0,-29.3,-19.1,59.1,10.5019218,1024,1684,1024,364,,158.136488,3918.307212,88,7.698,7.312,N,3.2991552,Calm
64.9,32.8253193,-95.30276089,465,,3.000004973,9.800016244,0,-28.2,-20.6,48.7,10.24891906,1024,1684,1024,364,,158.136488,3928.149732,88,7.698,7.312,N,3.2991552,Calm
65,32.8253226,-95.30275006,465,,3.600005967,9.400015581,0,-27.9,-22,39.1,10.0658003,1024,1684,1024,398,,167.650924,3939.632672,88,7.698,7.312,N,3.2991552,Calm
65.1,32.82532615,-95.30274085,465,,4.200006962,8.800014587,0,-27.7,-24.2,30.1,9.750913371,1024,1684,1024,1024,,170.931764,3949.803276,88,7.698,7.312,N,3.2991552,Calm
65.2,32.82533097,-95.30273003,465,,4.600007625,8.300013758,0,-27.8,-25.2,20.5,9.489483485,1024,1684,1024,1024,,170.931764,3961.6143,88,7.698,7.312,N,3.2991552,Calm
65.3,32.82533538,-95.30272175,465,,5.100008454,7.500012432,0,-25.9,-26.8,12.4,9.069744665,1024,1684,1024,1024,,173.228352,3971.128736,88,7.698,7.312,N,3.2991552,Calm
65.4,32.82534006,-95.30271452,465,,5.500009117,6.800011272,0,-24.2,-29.2,8.5,8.745870443,1024,1684,1024,1024,,173.228352,3979.330836,88,7.698,7.312,N,3.2991552,Calm
65.5,32.82534468,-95.30270867,465,,5.800009614,6.200010277,0.100000166,-23.2,-28.7,7.2,8.490007993,1024,1684,1024,1024,,173.228352,3986.548684,88,7.698,7.312,N,3.2991552,Calm
65.6,32.82535066,-95.30270188,465,,6.200010277,5.500009117,0,-22,-26.7,5.5,8.287956642,1024,1684,1024,1024,,173.228352,3994.750784,88,7.698,7.312,N,3.2991552,Calm
65.7,32.82535596,-95.30269733,465,,6.60001094,4.800007956,0,-21,-27.9,6.1,8.160895804,1024,1684,955,1010,,167.650924,4000.656296,88,7.789,7.312,N,3.2991552,Calm
65.8,32.82536171,-95.30269285,465,,6.800011272,4.300007128,0.100000166,-20.4,-28.8,6.6,8.045508969,1024,1684,737,889,,167.650924,4006.889892,88,7.789,7.312,N,3.2991552,Calm
65.9,32.82536887,-95.30268776,465,,7.000011603,3.900006465,0.300000497,-20.1,-29,6.8,8.013127179,1024,1684,502,772,,167.650924,4013.779656,88,7.789,7.312,N,3.2991552,Calm
66,32.82537492,-95.30268408,465,,7.100011769,3.500005802,0.600000995,-21.4,-28.3,6.6,7.915819982,1024,1684,364,674,,167.650924,4019.029,88,7.789,7.312,N,3.2991552,Calm
66.1,32.82538128,-95.30268048,464,,7.300011653,3.100005139,0.800001326,-22.6,-24.9,5.1,7.930964804,1024,1684,364,627,,167.650924,4024.606428,88,7.789,7.312,N,3.2991552,Calm
66.2,32.82538758,-95.3026776,464,,7.500012432,2.60000431,0.900001492,-25.1,-24.2,3.6,7.937896606,1024,1684,364,613,,167.650924,4029.199604,88,7.789,7.312,N,3.2991552,Calm
66.3,32.82539427,-95.30267504,464,,7.600012598,2.200003647,1.100001823,-26,-23.6,0.6,7.912029083,1024,1684,364,854,,167.650924,4033.79278,88,7.789,7.312,N,3.2991552,Calm
66.4,32.82540185,-95.30267289,463,,7.700012764,1.700002818,1.200001989,-26.1,-22.6,-3.5,7.885442273,1024,1684,364,1024,,167.650924,4038.057872,88,7.789,7.312,N,3.2991552,Calm
66.5,32.82540906,-95.30267154,463,,7.800012929,1.100001823,1.300002155,-23.4,-26.7,-6.2,7.877195279,1024,1684,364,1033,,167.650924,4041.666796,88,7.789,7.312,N,3.2991552,Calm
66.6,32.82541605,-95.30267068,462,,7.900013095,0.70000116,1.600002652,-21.3,-28.7,-8.6,7.930964804,1024,1684,364,1037,,166.666672,4044.619552,88,7.789,7.312,N,3.2991552,Calm
66.7,32.82542246,-95.30267033,462,,8.000013261,0.200000332,1.700002818,-21.4,-28.7,-9,8.002512661,1024,1684,364,1051,,164.370084,4046.91614,88,7.789,4.961,N,3.2991552,Calm
66.8,32.82543028,-95.30267031,461,,8.000013261,0,2.000003315,-20.7,-31,-8.8,8.000013261,1024,1684,364,1073,,164.370084,4049.212728,88,7.789,4.961,N,3.2991552,Calm
66.9,32.82543689,-95.30267042,461,,8.000013261,-0.200000332,2.500004144,-19.4,-30.5,-9.8,8.002512661,1024,1684,364,1148,,164.370084,4051.181232,88,7.789,4.961,N,3.2991552,Calm
67,32.82544496,-95.30267096,460,,8.100013427,-0.500000829,2.800004641,-17.8,-30.6,-10.3,8.115430495,1024,1684,364,1310,,158.136488,4053.149736,88,7.789,4.961,N,3.2991552,Calm
67.1,32.82545225,-95.30267159,459,,8.100013427,-0.800001326,3.200005304,-14.8,-32.3,-10.6,8.139423579,1024,1684,364,1477,,157.152236,4055.11824,88,7.789,4.961,N,3.2991552,Calm
67.2,32.8254593,-95.30267255,458,,8.200013592,-0.900001492,3.600005967,-2.4,-34.5,-13.2,8.249255942,1024,1684,397,1595,,151.574808,4056.430576,88,7.789,4.961,N,3.2991552,Calm
67.3,32.82546674,-95.30267364,457,,8.300013758,-1.000001658,4.00000663,16.9,-29.5,-16.2,8.360037372,1024,1684,580,1571,,145.013128,4057.742912,88,7.789,4.961,N,3.2991552,Calm
67.4,32.82547418,-95.30267452,455,,8.400013924,-0.800001326,4.200006962,26.9,-23.4,-13.4,8.438023053,1024,1684,808,1171,,140.748036,4059.055248,88,7.789,4.961,N,3.2991552,Calm
67.5,32.82548276,-95.30267504,454,,8.600014255,-0.400000663,4.100006796,26.9,-21.1,-6.5,8.609311346,1024,1684,1024,1024,,138.779532,4061.351836,88,7.789,4.961,N,3.2991552,Calm
67.6,32.82549071,-95.302675,453,,8.900014753,0.100000166,3.600005967,10.4,-28.7,2,8.900576235,1024,1684,1024,1024,,142.060372,4064.304592,88,7.789,4.961,N,3.2991552,Calm
67.7,32.82549811,-95.30267468,451,,9.20001525,0.300000497,3.30000547,1.7,-32,6.5,9.204904973,1024,1684,1024,1024,,120.406828,4066.929264,88,7.855,4.961,N,3.2991552,Calm
67.8,32.82550643,-95.30267406,450,,9.600015913,0.400000663,2.900004807,4.8,-32.8,5,9.608345609,1024,1684,1109,986,,118.11024,4070.210104,88,7.855,4.961,N,3.2991552,Calm
67.9,32.82551673,-95.30267328,449,,10.10001674,0.500000829,2.500004144,8.4,-32.3,4.4,10.112385,1024,1684,1393,852,,115.157484,4074.475196,88,7.855,4.961,N,3.2991552,Calm
68,32.82552502,-95.30267252,448,,10.40001724,0.70000116,2.100003481,8.9,-32.2,5.2,10.42354808,1024,1684,1490,716,,128.937012,4078.08412,88,7.855,4.961,N,3.2991552,Calm
68.1,32.82553511,-95.30267146,448,,10.8000179,1.000001658,1.700002818,5.1,-33.4,6.7,10.84621546,1024,1684,1495,690,,126.968508,4082.677296,88,7.855,4.961,N,3.2991552,Calm
68.2,32.8255464,-95.30267018,447,,11.1000184,1.100001823,1.300002155,-6.9,-31.6,10.3,11.15438964,1024,1684,1430,827,,119.422576,4087.598556,88,7.855,4.961,N,3.2991552,Calm
68.3,32.82555674,-95.30266898,446,,11.50001906,0.900001492,0.70000116,-18.4,-26.4,11.6,11.53518233,1024,1684,1466,919,,116.141736,4092.519816,88,7.855,4.961,N,3.2991552,Calm
68.4,32.82556683,-95.30266835,446,,11.80001956,0.400000663,0.200000332,-11.4,-25.7,6.9,11.80679713,1024,1684,1466,919,,119.422576,4096.784908,88,7.855,4.961,N,3.2991552,Calm
68.5,32.82557643,-95.30266816,446,,12.00001989,0.200000332,-0.200000332,-0.4,-30.2,1.3,12.00168601,1024,1684,1236,1024,,118.11024,4100.393832,88,7.855,4.961,N,3.2991552,Calm
68.6,32.82558831,-95.30266786,446,,12.10002006,0.100000166,-0.300000497,4.8,-34.2,-1.4,12.10043312,1024,1684,1024,1024,,120.406828,4104.987008,88,7.855,4.961,N,3.2991552,Calm
68.7,32.82559715,-95.30266764,446,,12.20002022,0.200000332,-0.200000332,3.9,-36.5,-0.7,12.20165907,1024,1684,1024,1024,,120.406828,4108.267848,88,7.855,6.053,N,3.2991552,Calm
68.8,32.82561015,-95.30266748,446,,12.30002039,0.200000332,0,0.7,-36.8,0,12.30164627,1024,1684,1083,1056,,125.656172,4113.189108,88,7.855,6.053,N,3.2991552,Calm
68.9,32.82562046,-95.30266737,446,,12.40002055,0.100000166,0,1.4,-35.5,-0.1,12.40042334,1024,1684,1116,1407,,125.656172,4117.126116,88,7.855,6.053,N,3.2991552,Calm
69,32.82563237,-95.30266725,446,,12.70002105,0.100000166,-0.100000166,12.4,-29.2,-2.7,12.70041445,1024,1684,1105,1546,,113.845148,4121.719292,88,7.855,6.053,N,3.2991552,Calm
69.1,32.82564361,-95.30266679,447,,12.80002122,0.400000663,-0.600000995,25.3,-13.3,-4,12.8062695,1024,1684,1029,1514,,108.595804,4126.312468,88,7.855,6.053,N,3.2991552,Calm
69.2,32.82565432,-95.30266604,447,,12.60002089,1.000001658,-0.800001326,34.7,-4.9,1.7,12.63964115,1024,1684,1024,1062,,119.422576,4131.233728,88,7.665,6.053,N,3.2991552,Calm
69.3,32.82566574,-95.30266414,447,,12.20002022,1.500002486,-0.600000995,33.1,-9.7,5.9,12.29188739,1024,1684,1024,1024,,119.422576,4137.467324,88,7.665,6.053,N,3.2991552,Calm
69.4,32.82567762,-95.30266203,447,,11.90001973,1.800002984,-0.200000332,21.2,-24.7,9.9,12.03538433,1024,1684,1024,1024,,123.687668,4144.029004,88,7.665,6.053,N,3.2991552,Calm
69.5,32.82568795,-95.30265991,447,,11.60001923,1.900003149,0.200000332,14.2,-26.9,13,11.7545927,1024,1684,1024,1024,,123.687668,4149.934516,88,7.665,6.053,N,3.2991552,Calm
69.6,32.82569781,-95.30265763,447,,11.60001923,2.300003812,0,14.6,-23.3,12.4,11.8258388,1024,1684,1088,1024,,124.67192,4156.168112,88,7.665,6.053,N,3.2991552,Calm
