time_ms,lat,long,vps_alt,home_dist,x_speed,y_speed,z_speed,h_speed,att_des_yaw,att_act_yaw,att_des_pitch,att_act_pitch,att_des_roll,att_act_roll,bar_alt,bar_pres,bar_cr,bar_temp,gyr_z,gyr_y,gyr_x,imu_z,imu_y,imu_x,RCIN_3,RCIN_8,RCOU_1,RCOU_2,RCOU_3,RCOU_4,RCOU_5,bat_volt,bat_cur,bat_eng-t,bat_cur-t,pwr_v,pwr_v-srv,pwr_flag,battery_charge,battery_voltage,battery_current,vibe_x,vibe_y,vibe_z,windDirection,windSpeed,windStrength
453.0,34.59441,-95.77703,304.3510,14911.9170,20.7762,16.1390,-0.6840,26.3417,0.0000,60.2928,2.2300,1.7521,-2.5800,0.1237,303.88708,94616.14,0.18642,41.74,0.0092,-0.0513,-0.0311,-9.1571,-0.4463,0.1982,1514,1383,1608,1000,1000,1000,1000,47.4886,9.3591,77.7948,1663.0511,5.0805,0.0580,3,92,47.4886,9.3591,2.0582,2.6310,4.9899,SE,12.0663,Gale
453.1,34.59441,-95.77703,304.4034,14909.2939,20.7931,16.1984,-0.6188,26.3417,0.0000,60.3378,2.1800,1.5849,-2.7800,-0.0563,304.14307,94613.23,0.53187,41.73,0.0048,-0.0759,0.0478,-7.9806,0.2954,0.1855,1514,1383,1603,1000,1000,1000,1000,47.5022,9.1379,77.8069,1663.3046,5.0740,0.0508,3,92,47.5022,9.1379,3.9224,5.8807,18.9941,SE,12.0663,Gale
453.2,34.59445,-95.77700,304.4679,14906.6553,20.6851,16.1633,-0.5813,26.2005,0.0000,60.2690,1.8300,1.5033,-3.0300,-0.1608,304.01953,94614.63,0.27304,41.73,-0.0420,-0.0220,-0.0211,-9.4592,0.6625,0.1561,1514,1383,1601,1000,1000,1000,1000,47.5126,8.9909,77.8187,1663.5536,5.0798,0.0508,3,92,47.5126,8.9909,2.4327,2.8663,4.9056,SE,12.1077,Gale
453.3,34.59445,-95.77700,304.5059,14904.0176,20.6475,16.2540,-0.6078,26.2005,0.0000,60.0719,1.4700,1.8207,-3.2300,0.2572,303.89014,94616.13,0.14124,41.73,-0.0841,0.0763,0.1185,-10.8430,0.7511,0.0020,1514,1383,1599,1000,1000,1000,1000,47.5119,8.9377,77.8305,1663.8021,5.0670,0.0556,3,92,47.5119,8.9377,3.0764,5.7397,18.6661,SE,12.1077,Gale
453.4,34.59449,-95.77696,304.5691,14901.3975,20.5533,16.1904,-0.6830,26.1671,0.0000,59.4258,1.2900,2.2474,-3.4500,0.0598,304.12244,94613.47,0.05174,41.73,-0.1083,0.0452,-0.2327,-13.3883,0.0851,0.3060,1514,1383,1594,1000,1000,1000,1000,47.5235,8.7567,77.8420,1664.0447,5.0748,0.0556,3,92,47.5235,8.7567,2.4262,2.7839,5.1706,SE,12.1213,Gale
453.5,34.59449,-95.77696,304.6255,14898.7822,20.5932,16.2165,-0.9151,26.1671,0.0000,58.8903,1.5000,2.1687,-3.5800,-2.0623,303.89014,94616.13,-0.13674,41.73,-0.1120,0.0022,-0.5407,-11.4628,-0.5802,-0.0533,1514,1383,1591,1000,1000,1000,1000,47.5869,7.9831,77.8526,1664.2677,5.0816,0.0508,3,92,47.5869,7.9831,3.8848,4.9635,19.4938,SE,12.1213,Gale
453.6,34.59452,-95.77693,304.7289,14896.1572,20.5689,16.1185,-1.0248,26.1375,0.0000,58.1182,1.5800,2.0418,-3.5500,-4.7562,304.38708,94610.47,0.00113,41.73,-0.1312,-0.0574,-0.3093,-10.2320,0.1385,0.0435,1514,1383,1572,1000,1000,1000,1000,47.6500,6.9299,77.8618,1664.4601,5.0676,0.0532,3,92,47.6500,6.9299,1.7688,3.0585,5.5167,SE,12.0817,Gale
453.7,34.59452,-95.77693,304.8055,14893.5654,20.6846,16.0783,-1.0171,26.1375,0.0000,57.5323,1.4600,1.7882,-3.4500,-6.2068,304.53711,94608.77,0.58238,41.74,-0.1082,-0.0052,-0.3518,-9.3704,-0.9132,-0.1283,1514,1383,1559,1000,1000,1000,1000,47.6985,6.2888,77.8701,1664.6338,5.0792,0.0556,3,92,47.6985,6.2888,2.1615,6.7112,19.0468,SE,12.0817,Gale
453.8,34.59456,-95.77689,304.9222,14890.9561,20.7220,15.9558,-1.0144,26.1808,0.0000,56.7550,1.3600,1.6477,-3.1800,-8.2669,304.91638,94604.47,1.50411,41.73,-0.0903,0.0302,-0.2344,-10.2691,-0.4401,-0.1225,1514,1383,1553,1000,1000,1000,1000,47.7058,6.2050,77.8784,1664.8073,5.0818,0.0556,3,92,47.7058,6.2050,1.5189,3.4859,5.9537,SE,11.9990,Gale
453.9,34.59456,-95.77689,304.9996,14888.3291,20.9018,15.8201,-1.1792,26.1808,0.0000,56.3997,1.4200,1.8235,-2.6700,-8.5158,305.09583,94602.41,2.38073,41.73,-0.0649,0.0316,-0.0333,-11.7059,-0.3559,0.0698,1514,1383,1547,1000,1000,1000,1000,47.7201,6.0596,77.8864,1664.9756,5.0847,0.0532,3,92,47.7201,6.0596,3.2539,6.2577,18.1032,SE,11.9990,Gale
454.0,34.59460,-95.77686,305.1328,14885.7041,21.0098,15.7112,-1.2942,26.2111,0.0000,55.9800,1.1700,1.7405,-2.1300,-8.0935,304.76062,94606.22,2.53323,41.73,-0.0472,-0.0029,0.2020,-13.1641,-0.6817,0.0171,1514,1383,1544,1000,1000,1000,1000,47.7278,5.8894,77.8941,1665.1382,5.0631,0.0556,3,92,47.7278,5.8894,1.2499,2.3714,5.4937,SE,11.9053,Gale
454.1,34.59460,-95.77686,305.2336,14883.0752,21.1078,15.5586,-1.2061,26.2111,0.0000,55.8988,0.8800,1.7066,-1.5300,-6.5173,305.55164,94597.23,1.86235,41.73,-0.0141,0.0072,0.2875,-9.4959,-0.2369,-0.4389,1514,1383,1539,1000,1000,1000,1000,47.7452,5.6221,77.9016,1665.2948,5.0825,0.0604,3,92,47.7452,5.6221,3.7192,5.4323,17.0289,SE,11.9053,Gale
454.2,34.59464,-95.77683,305.3729,14880.4395,21.1613,15.5162,-1.0564,26.1494,0.0000,55.8687,0.3700,1.7803,-1.1200,-4.9528,305.46936,94598.19,1.36243,41.74,0.0224,0.0492,0.2502,-7.1697,-0.6646,-0.5490,1514,1383,1536,1000,1000,1000,1000,47.7583,5.5114,77.9089,1665.4475,5.0798,0.0895,3,92,47.7583,5.5114,1.2611,1.9383,5.4486,SE,11.8278,Gale
454.3,34.59464,-95.77683,305.4464,14877.8174,21.1462,15.4186,-0.7495,26.1494,0.0000,55.8867,-0.1700,1.8605,-0.8400,-4.1335,305.41638,94598.77,1.67512,41.74,0.0070,0.0151,0.0936,-5.9547,-0.6715,-0.5308,1514,1383,1536,1000,1000,1000,1000,47.7292,5.9480,77.9169,1665.6140,5.0863,0.0508,3,92,47.7292,5.9480,4.8571,5.7389,15.4610,SE,11.8278,Gale
454.4,34.59467,-95.77679,305.5262,14875.1934,21.1808,15.3872,-0.5141,26.0690,0.0000,55.9136,-0.5100,2.3147,-0.6800,-4.0673,305.74878,94595.01,1.76823,41.74,-0.0178,0.0264,0.0012,-5.9771,-0.5309,0.0375,1514,1383,1544,1000,1000,1000,1000,47.7260,6.0849,77.9249,1665.7822,5.0765,0.0604,3,92,47.7260,6.0849,1.3335,2.0982,4.4945,SE,11.7739,Gale
454.5,34.59467,-95.77679,305.5652,14872.5820,21.1636,15.2867,-0.5157,26.0690,0.0000,55.8465,-0.4700,2.5198,-0.4600,-3.9418,305.67822,94595.79,1.20450,41.74,-0.0065,-0.0049,-0.0160,-8.4499,-0.4428,0.2130,1514,1383,1551,1000,1000,1000,1000,47.7032,6.3520,77.9334,1665.9597,5.0793,0.0556,3,92,47.7032,6.3520,4.7926,6.4037,16.7261,SE,11.7739,Gale
454.6,34.59467,-95.77679,305.6276,14869.9678,21.2577,15.2400,-0.6161,26.0690,0.0000,55.9054,-0.7800,2.5513,-0.1600,-3.9039,305.60461,94596.62,0.85857,41.74,0.0020,-0.0659,0.0971,-8.8519,-0.7700,0.0947,1514,1383,1559,1000,1000,1000,1000,47.6896,6.6460,77.9421,1666.1425,5.0777,0.0556,3,92,47.6896,6.6460,1.4650,2.4287,5.4470,SE,11.7302,Gale
454.7,34.59471,-95.77676,305.6779,14867.3545,21.2297,15.1335,-0.5903,26.0138,0.0000,55.9110,-1.1500,2.1514,0.1300,-3.1724,305.60168,94596.66,0.59180,41.75,0.0230,-0.0971,0.2313,-7.2128,-1.0091,-0.1021,1514,1383,1563,1000,1000,1000,1000,47.6760,6.8237,77.9511,1666.3329,5.0683,0.0508,3,92,47.6760,6.8237,4.1994,6.9514,20.1390,SE,11.7302,Gale
454.8,34.59471,-95.77676,305.7435,14864.7520,21.2992,15.1175,-0.4776,26.0138,0.0000,56.1119,-1.4700,1.6512,0.3800,-2.4126,305.99878,94592.16,0.17151,41.74,0.0405,-0.0708,-0.0582,-7.3843,-1.0241,-0.2490,1514,1383,1565,1000,1000,1000,1000,47.6726,6.8397,77.9602,1666.5226,5.0825,0.0556,3,92,47.6726,6.8397,1.7780,3.5626,5.7826,SE,11.6991,Gale
454.9,34.59475,-95.77672,305.7757,14862.1631,21.2622,15.0070,-0.3534,26.0188,0.0000,56.2660,-1.3600,1.1987,0.6500,-2.5545,306.24573,94589.36,0.45286,41.74,0.0559,-0.0707,-0.0358,-9.6709,-0.4006,-0.2827,1514,1383,1565,1000,1000,1000,1000,47.6627,6.9865,77.9694,1666.7166,5.0651,0.0532,3,92,47.6627,6.9865,4.3191,8.2622,21.3315,SE,11.6991,Gale
455.0,34.59479,-95.77669,305.8099,14859.5654,21.3546,15.0295,-0.2078,26.0291,0.0000,56.5460,-1.3300,0.5644,0.9300,-2.0914,306.21045,94589.77,1.47441,41.74,0.0182,-0.1082,0.1383,-9.7620,0.5744,-0.0199,1514,1383,1566,1000,1000,1000,1000,47.6746,6.9321,77.9786,1666.9092,5.0775,0.0580,3,92,47.6746,6.9321,1.7784,3.8982,5.7744,SE,11.6991,Gale
455.1,34.59479,-95.77669,305.8238,14856.9814,21.2567,14.9954,-0.1268,26.0291,0.0000,56.7496,-1.4300,0.4019,1.0700,-1.4338,306.18103,94590.08,1.92606,41.74,0.0106,-0.1042,0.2022,-7.9062,0.2599,0.3503,1514,1383,1566,1000,1000,1000,1000,47.6740,6.8864,77.9877,1667.0999,5.0682,0.0556,3,92,47.6740,6.8864,4.1229,8.1580,20.5284,SE,11.6991,Gale
455.2,34.59483,-95.77666,305.8274,14854.3691,21.3441,15.0209,0.0541,26.0316,0.0000,56.9972,-1.3500,0.1368,1.1000,-0.3803,305.93396,94592.88,1.15818,41.74,0.0379,-0.0361,0.1965,-6.6240,-0.5219,0.0645,1514,1383,1565,1000,1000,1000,1000,47.6699,6.9323,77.9970,1667.2936,5.0804,0.0532,3,92,47.6699,6.9323,1.7364,3.9879,5.7365,SE,11.6991,Gale
455.3,34.59483,-95.77666,305.8206,14851.7627,21.2670,14.9712,0.2430,26.0316,0.0000,57.0231,-1.2800,-0.1220,1.0700,0.5037,306.18396,94590.06,0.00015,41.75,0.0463,-0.0018,0.0819,-7.5711,-0.8845,-0.2439,1514,1383,1565,1000,1000,1000,1000,47.6836,6.8174,78.0060,1667.4827,5.0832,0.0556,3,92,47.6836,6.8174,4.0616,8.0813,20.8162,SE,11.6991,Gale
455.4,34.59486,-95.77663,305.7944,14849.1514,21.3349,15.0289,0.2906,25.9862,0.0000,57.1448,-1.0300,-0.3036,1.1400,0.4727,305.99573,94592.19,-0.51235,41.75,0.0289,-0.0153,-0.0870,-10.0796,-0.4753,-0.2968,1514,1383,1564,1000,1000,1000,1000,47.6770,6.7389,78.0149,1667.6697,5.0841,0.0411,3,92,47.6770,6.7389,1.6978,3.9636,5.9038,SE,11.6991,Gale
455.5,34.59486,-95.77663,305.7704,14846.5391,21.2472,14.9935,0.3246,25.9862,0.0000,57.3682,-0.8800,-0.3793,1.2400,0.3992,306.16333,94590.27,-0.28953,41.74,0.0251,-0.0451,0.0296,-9.9493,0.3881,0.0417,1514,1383,1565,1000,1000,1000,1000,47.6714,6.8355,78.0239,1667.8591,5.0724,0.0532,3,92,47.6714,6.8355,4.0098,8.0787,21.2804,SE,11.6991,Gale
455.6,34.59490,-95.77659,305.7165,14843.9209,21.3275,15.0382,0.6137,25.9967,0.0000,57.6027,-0.8100,-0.6395,1.2700,0.9152,306.33105,94588.37,0.11171,41.74,0.0321,-0.0048,-0.0190,-7.6837,-0.1940,-0.0009,1514,1383,1563,1000,1000,1000,1000,47.6900,6.6922,78.0329,1668.0465,5.0664,0.0435,3,92,47.6900,6.6922,1.6014,3.9494,5.3877,SE,11.6991,Gale
455.7,34.59490,-95.77659,305.6628,14841.3096,21.2561,15.0258,0.7292,25.9967,0.0000,57.8165,-0.6000,-0.5175,1.2100,0.8268,305.75464,94594.91,0.33105,41.75,0.0475,0.0360,0.0014,-9.4529,-0.6392,-0.0379,1514,1383,1565,1000,1000,1000,1000,47.6670,6.9753,78.0421,1668.2399,5.0669,0.0532,3,92,47.6670,6.9753,4.0335,8.0095,19.0163,SE,11.6991,Gale
455.8,34.59494,-95.77656,305.5799,14838.6973,21.3165,15.0808,0.6723,26.0500,0.0000,58.3129,-0.2000,-0.3764,1.1800,0.8704,305.38110,94599.18,-0.18284,41.75,0.0842,0.0243,0.0341,-9.2873,-0.8244,-0.2119,1514,1383,1568,1000,1000,1000,1000,47.6567,7.1769,78.0515,1668.4379,5.0808,0.0459,3,92,47.6567,7.1769,1.8171,3.5568,5.7343,SE,11.6991,Gale
455.9,34.59494,-95.77656,305.5301,14836.0801,21.2669,15.0573,0.5771,26.0500,0.0000,58.6590,-0.1300,-0.4679,1.2100,1.2158,305.75757,94594.88,-1.54524,41.74,0.0824,-0.0078,0.0506,-10.8853,-0.1209,0.1347,1514,1383,1568,1000,1000,1000,1000,47.6775,7.0257,78.0609,1668.6349,5.0794,0.0508,3,92,47.6775,7.0257,2.9841,7.1499,20.7864,SE,11.6991,Gale
456.0,34.59498,-95.77653,305.4593,14833.4766,21.3162,15.1221,0.6590,26.1049,0.0000,59.1434,-0.0200,-0.7645,1.2300,0.8964,305.83398,94594.03,-2.04340,41.74,0.0599,-0.0574,-0.0581,-10.2732,0.3295,0.2208,1514,1383,1568,1000,1000,1000,1000,47.6624,7.0779,78.0703,1668.8313,5.0739,0.0556,3,92,47.6624,7.0779,1.6573,3.6664,6.1589,SE,11.6991,Gale
456.1,34.59498,-95.77653,305.4068,14830.8535,21.2461,15.1358,0.7422,26.1049,0.0000,59.4995,-0.0100,-0.8482,1.1500,0.6947,305.51050,94597.70,-0.82077,41.74,0.0702,-0.0576,0.0761,-6.8690,-0.0903,0.3324,1514,1383,1572,1000,1000,1000,1000,47.6426,7.3456,78.0799,1669.0336,5.0788,0.0508,3,92,47.6426,7.3456,3.2808,7.8936,20.9402,SE,11.6991,Gale
456.2,34.59502,-95.77649,305.3221,14828.2451,21.2775,15.1950,0.7600,26.0611,0.0000,60.0196,0.2500,-0.7680,1.0200,1.5927,305.39294,94599.05,0.11005,41.74,0.0836,0.0407,0.1760,-9.8712,-0.3835,0.0393,1514,1383,1573,1000,1000,1000,1000,47.6352,7.4550,78.0898,1669.2408,5.0815,0.0556,3,92,47.6352,7.4550,1.8511,4.0213,6.2623,SE,11.6991,Gale
456.3,34.59502,-95.77649,305.2656,14825.6455,21.2177,15.2220,0.7516,26.0611,0.0000,60.3519,0.5900,-0.6582,1.0000,2.1606,305.65466,94596.07,-0.40052,41.74,0.0511,0.0022,0.0178,-9.1358,0.1476,0.1193,1514,1383,1573,1000,1000,1000,1000,47.6369,7.5769,78.0999,1669.4531,5.0710,0.0532,3,92,47.6369,7.5769,2.0519,7.4603,20.2953,SE,11.6991,Gale
456.4,34.59506,-95.77646,305.1688,14823.0313,21.2282,15.2894,0.8496,26.1329,0.0000,60.7986,0.6400,-0.5958,0.8600,2.2268,305.01050,94603.39,-0.93325,41.74,0.0742,0.0121,0.0655,-7.7383,-0.3835,0.3901,1514,1383,1577,1000,1000,1000,1000,47.6050,7.8987,78.1103,1669.6727,5.0690,0.0435,3,92,47.6050,7.8987,1.9928,4.2405,6.0752,SE,11.6991,Gale
456.5,34.59506,-95.77646,305.1031,14820.4121,21.1648,15.3113,0.9210,26.1329,0.0000,61.0771,1.0000,-0.6171,0.6400,2.4125,305.12830,94602.04,-1.00042,41.74,0.0549,0.0216,-0.1127,-8.2013,0.4737,-0.0017,1514,1383,1580,1000,1000,1000,1000,47.5906,8.0612,78.1210,1669.8967,5.0691,0.0508,3,92,47.5906,8.0612,1.4721,7.5590,18.4811,SE,11.6991,Gale
456.6,34.59509,-95.77643,304.9824,14817.7871,21.1054,15.3898,1.1484,26.1259,0.0000,61.3828,0.8200,-0.2517,0.5100,1.8492,304.69592,94606.96,-1.43038,41.74,0.0243,0.0744,-0.0113,-6.4376,0.1267,0.1377,1514,1383,1583,1000,1000,1000,1000,47.5812,8.2600,78.1319,1670.1259,5.0824,0.0556,3,92,47.5812,8.2600,1.4598,4.0315,5.3491,SE,11.6991,Gale
456.7,34.59509,-95.77643,304.8844,14815.1855,21.0234,15.4559,1.2301,26.1259,0.0000,61.3753,1.1600,0.1176,0.1600,1.9758,305.01941,94603.29,-1.84527,41.74,-0.0484,0.0763,0.0195,-9.6839,1.0096,0.3097,1514,1383,1592,1000,1000,1000,1000,47.5022,9.2605,78.1440,1670.3807,5.0699,0.0556,3,92,47.5022,9.2605,1.7151,7.2789,15.8379,SE,11.6991,Gale
456.8,34.59513,-95.77639,304.7304,14812.5645,20.9275,15.5480,1.1228,26.1005,0.0000,60.9974,1.3500,0.8606,-0.1500,3.8307,304.02246,94614.63,-1.71341,41.74,-0.0902,0.1056,0.4245,-15.0869,0.7171,0.5185,1514,1383,1602,1000,1000,1000,1000,47.4989,9.3961,78.1564,1670.6416,5.0798,0.0532,3,92,47.4989,9.3961,2.4853,3.3169,5.0647,SE,11.6991,Gale
456.9,34.59513,-95.77639,304.6558,14809.9697,20.8188,15.7926,0.3677,26.1005,0.0000,60.3869,1.5700,0.9836,-0.7400,4.5180,303.93420,94615.63,-1.94458,41.74,-0.1624,-0.0582,-0.0692,-16.5190,-0.0580,1.0733,1514,1383,1608,1000,1000,1000,1000,47.4702,9.7755,78.1693,1670.9131,5.0771,0.0532,3,92,47.4702,9.7755,3.3061,4.1848,17.8471,SE,11.6991,Gale
457.0,34.59517,-95.77636,304.6080,14807.3643,20.6558,15.8806,0.0959,26.1834,0.0000,59.1674,2.0600,0.3659,-1.4600,4.3873,303.96655,94615.24,-2.88016,41.73,-0.1708,-0.1296,-0.0365,-14.5765,-0.0374,0.4338,1514,1383,1609,1000,1000,1000,1000,47.4902,9.4178,78.1817,1671.1748,5.0727,0.0580,3,92,47.4902,9.4178,2.0708,2.1449,5.4110,SE,11.6991,Gale
457.1,34.59517,-95.77636,304.6023,14804.7744,20.7134,16.0730,-0.1599,26.1834,0.0000,58.2180,1.6200,-0.3131,-2.0700,3.4563,304.36658,94610.72,-2.84806,41.74,-0.1870,-0.1271,-0.3422,-10.5327,-0.3002,0.2579,1514,1383,1613,1000,1000,1000,1000,47.4826,9.7025,78.1946,1671.4465,5.0883,0.0508,3,92,47.4826,9.7025,3.6236,5.0919,20.7618,SE,11.6720,Gale
457.2,34.59521,-95.77632,304.6218,14802.1650,20.5833,16.1075,-0.2126,26.2552,0.0000,56.8835,1.4200,-1.1775,-2.5300,0.3720,304.73999,94606.47,-0.88960,41.73,-0.1741,-0.1457,-0.6250,-8.4373,-0.9494,0.3344,1514,1383,1610,1000,1000,1000,1000,47.4882,9.3523,78.2068,1671.7039,5.0755,0.0556,3,92,47.4882,9.3523,2.4316,2.7097,5.2728,SE,11.6720,Gale
457.3,34.59521,-95.77632,304.6378,14799.5449,20.8542,16.2382,-0.3420,26.2552,0.0000,56.2367,1.6700,-1.6455,-2.7500,-0.9708,304.56348,94608.45,1.43002,41.74,-0.0895,-0.0188,0.1962,-10.5491,-0.8347,0.5386,1514,1383,1607,1000,1000,1000,1000,47.4843,9.5174,78.2194,1671.9692,5.0869,0.0556,3,92,47.4843,9.5174,4.1834,5.2660,19.7527,SE,11.5741,Gale
457.4,34.59524,-95.77629,304.6861,14796.9248,20.7023,16.3005,-0.4967,26.4412,0.0000,55.6055,2.1900,-1.8363,-2.9600,-0.6859,304.24597,94612.07,2.06493,41.73,-0.1129,-0.0844,-0.1017,-9.8289,0.0286,0.3260,1514,1383,1603,1000,1000,1000,1000,47.4976,9.3770,78.2318,1672.2296,5.0790,0.0532,3,92,47.4976,9.3770,2.1951,2.3760,5.0884,SE,11.5741,Gale
457.5,34.59524,-95.77629,304.7270,14794.2705,20.9067,16.4543,-0.4861,26.4412,0.0000,55.0826,1.5700,-1.9848,-3.3400,-0.7973,304.47241,94609.51,0.82512,41.74,-0.1349,-0.0266,-0.0549,-9.0536,0.7771,0.5528,1514,1383,1602,1000,1000,1000,1000,47.5089,9.1784,78.2440,1672.4863,5.0705,0.0484,3,92,47.5089,9.1784,3.5989,6.0038,18.4155,SE,11.4393,Gale
457.6,34.59528,-95.77625,304.7848,14791.6221,20.7600,16.4471,-0.5139,26.5945,0.0000,54.1833,0.7500,-1.6286,-3.5500,-0.8940,304.51355,94609.03,-0.46867,41.74,-0.1344,0.0688,-0.0251,-13.4206,0.2661,0.4486,1514,1383,1606,1000,1000,1000,1000,47.4943,9.3854,78.2563,1672.7461,5.0731,0.0556,3,92,47.4943,9.3854,2.1054,2.8711,5.0604,SE,11.4393,Gale
457.7,34.59528,-95.77625,304.8289,14788.9619,21.0010,16.5737,-0.6665,26.5945,0.0000,53.5940,0.6400,-1.2166,-3.7300,-0.8264,304.75769,94606.25,-0.30312,41.74,-0.1252,0.1112,-0.0470,-10.9937,-0.0914,0.2399,1514,1383,1608,1000,1000,1000,1000,47.4923,9.4764,78.2688,1673.0076,5.0823,0.0556,3,92,47.4923,9.4764,3.5924,5.6434,19.6445,SE,11.2763,Gale
457.8,34.59532,-95.77622,304.8999,14786.2871,20.8379,16.5514,-0.6315,26.7169,0.0000,52.7304,0.2500,-0.6051,-3.8700,-1.7560,305.04590,94603.00,0.75645,41.74,-0.1207,0.1036,-0.2950,-10.8229,-0.3874,0.2984,1514,1383,1606,1000,1000,1000,1000,47.5038,9.3065,78.2811,1673.2677,5.0768,0.0532,3,92,47.5038,9.3065,2.0522,2.6153,4.9838,SE,11.2763,Gale
457.9,34.59532,-95.77622,304.9536,14783.6191,21.1677,16.5746,-0.9087,26.7169,0.0000,52.2682,0.1200,-0.3351,-3.8800,-3.1645,304.86353,94605.05,1.53942,41.74,-0.0695,0.0730,-0.2902,-12.3949,-0.8631,0.2660,1514,1383,1602,1000,1000,1000,1000,47.5201,8.9955,78.2930,1673.5167,5.0798,0.0532,3,92,47.5201,8.9955,4.6070,5.6019,20.5437,SE,11.0863,Gale
458.0,34.59536,-95.77618,305.0658,14780.9502,21.0617,16.5565,-1.1066,26.8257,0.0000,51.9067,0.1400,-0.1112,-3.7400,-4.7890,304.92822,94604.31,1.53389,41.74,-0.0351,0.0076,-0.1965,-11.4980,-0.9544,0.2226,1514,1383,1594,1000,1000,1000,1000,47.5261,8.8772,78.3047,1673.7635,5.0765,0.0532,3,92,47.5261,8.8772,2.4369,2.5032,5.4042,SE,11.0863,Gale
458.1,34.59536,-95.77618,305.1628,14778.2637,21.4127,16.5312,-1.3430,26.8257,0.0000,51.8535,0.0600,-0.2332,-3.5300,-5.5291,305.07532,94602.65,0.87212,41.74,-0.0172,-0.0663,-0.1464,-10.5247,-0.3707,0.3253,1514,1383,1581,1000,1000,1000,1000,47.5910,7.9764,78.3153,1673.9855,5.0733,0.0556,3,92,47.5910,7.9764,4.3562,5.3066,20.3083,SE,10.9170,Strong
458.2,34.59539,-95.77615,305.3328,14775.5586,21.3351,16.4634,-1.4127,26.9747,0.0000,51.8723,-0.3700,-0.5743,-3.3100,-6.4204,305.14587,94601.85,0.41077,41.74,0.0239,-0.0292,-0.0557,-11.2017,-0.9191,-0.0788,1514,1383,1568,1000,1000,1000,1000,47.6749,6.8150,78.3242,1674.1737,5.0633,0.0532,3,92,47.6749,6.8150,2.0083,3.2095,5.5453,SE,10.9170,Strong
458.3,34.59539,-95.77615,305.4472,14772.8506,21.6281,16.3702,-1.3477,26.9747,0.0000,52.1621,-0.8100,-0.4925,-2.8200,-5.7339,306.11633,94590.80,0.88047,41.74,0.0527,-0.0160,0.2696,-8.9640,0.4025,-0.1790,1514,1383,1558,1000,1000,1000,1000,47.7005,6.3526,78.3327,1674.3514,5.0675,0.0580,3,92,47.7005,6.3526,3.1887,7.7712,20.0702,SE,10.8017,Strong
458.4,34.59543,-95.77611,305.6001,14770.1445,21.5152,16.3416,-1.0720,26.9483,0.0000,52.6783,-1.1900,-0.3095,-2.4800,-4.6565,305.88696,94593.42,2.16892,41.73,0.0630,0.0292,0.1181,-7.9525,0.1458,0.0236,1514,1383,1549,1000,1000,1000,1000,47.7330,5.9623,78.3406,1674.5160,5.0865,0.0532,3,92,47.7330,5.9623,1.6604,3.7514,5.6414,SE,10.8017,Strong
458.5,34.59543,-95.77611,305.6870,14767.4238,21.7203,16.2532,-1.1499,26.9483,0.0000,52.9822,-1.5500,0.0409,-2.3100,-5.1311,305.71350,94595.39,3.09019,41.74,0.0608,0.0244,-0.0677,-9.5358,-0.2940,-0.0965,1514,1383,1549,1000,1000,1000,1000,47.7376,5.8249,78.3483,1674.6790,5.0747,0.0653,3,92,47.7376,5.8249,3.6437,6.7459,17.3901,SE,10.7339,Strong
458.6,34.59547,-95.77607,305.8279,14764.7139,21.6617,16.2017,-1.1474,26.9686,0.0000,53.4485,-1.7100,0.4219,-2.0000,-5.4051,305.53699,94597.40,2.14393,41.74,0.0619,0.0093,-0.0018,-9.0717,-0.2469,0.1126,1514,1383,1532,1000,1000,1000,1000,47.7883,5.1974,78.3552,1674.8221,5.0773,0.0653,3,92,47.7883,5.1974,1.3423,2.4931,5.1654,SE,10.7339,Strong
458.7,34.59547,-95.77607,305.9296,14761.9863,21.8345,16.0712,-1.3777,26.9686,0.0000,53.7830,-1.9000,0.6607,-1.6400,-5.1271,305.53406,94597.44,0.00595,41.74,0.0545,-0.0032,0.0250,-11.4387,0.3273,0.0675,1514,1383,1519,1000,1000,1000,1000,47.8316,4.5691,78.3613,1674.9496,5.0835,0.0532,3,92,47.8316,4.5691,3.3920,5.1310,13.4161,SE,10.7149,Strong
458.8,34.59551,-95.77604,306.1012,14759.2637,21.7669,16.0693,-1.4566,26.9820,0.0000,54.1327,-2.0000,0.7046,-1.3300,-4.1725,305.34290,94599.60,-1.21311,41.74,0.0444,0.0131,0.2746,-10.6312,-0.6357,-0.4747,1514,1383,1506,1000,1000,1000,1000,47.8691,4.1133,78.3668,1675.0647,5.0748,0.0556,3,92,47.8691,4.1133,1.0791,2.1076,4.2411,SE,10.7149,Strong
458.9,34.59551,-95.77604,306.2224,14756.5381,21.8189,15.9496,-1.5425,26.9820,0.0000,54.2426,-2.2500,0.6215,-1.2000,-2.9857,305.93994,94592.84,-1.01700,41.74,-0.0050,-0.0546,0.2005,-10.0309,-0.2043,-0.4024,1514,1383,1494,1000,1000,1000,1000,47.8888,3.7458,78.3717,1675.1675,5.0788,0.0459,3,92,47.8888,3.7458,2.0790,9.2444,9.1866,SE,10.7189,Strong
